,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,plateAppearances,totalBases,leftOnBase,sacBunts,sacFlies,catchersInterference,avg,obp,slg,ops,rbi,groundOutsToAirouts,strikeOutsperplateAppearance,homeRunsperplateAppearance,hitsperplateAppearance,rbiperplateAppearance,babip,avg_mean,avg_std,normalized_avg,avg_z_score,babip_mean,babip_std,normalized_babip,babip_z_score,ops_mean,ops_std,normalized_ops,ops_z_score,hits_mean,hits_std,normalized_hits,hits_z_score,rbi_mean,rbi_std,normalized_rbi,rbi_z_score
669701,H. Smith,2.0,33.0,53.0,18.0,4.0,0.0,1.0,35.0,21.0,0.0,32.0,5.0,150.0,2.0,3.0,1.0,179.0,39.0,52.0,1.0,2.0,0.0,0.213,0.326,0.26,0.586,12.0,0.62,0.19553072625698323,0.00558659217877095,0.1787709497206704,0.0670391061452514,0.2672413793103448,0.24463225806451613,0.03558126227928846,87.06946568911862,-0.8890144991547699,0.29044287692903553,0.046179225151725234,92.0116830324747,-0.5024228436588206,0.7040903225806453,0.1045578425475916,83.22795828980884,-1.129425777190211,81.51612903225806,38.04736536072286,39.25603482390186,-1.3014338460180128,40.851612903225806,23.03323221657546,29.374605180037904,-1.2526080852197223
594777,Kole Calhoun,14.0,74.0,93.0,36.0,14.0,1.0,12.0,124.0,24.0,0.0,74.0,5.0,362.0,2.0,2.0,6.0,394.0,126.0,153.0,0.0,3.0,0.0,0.204,0.261,0.348,0.609,47.0,0.80,0.3147208121827411,0.030456852791878174,0.18781725888324874,0.11928934010152284,0.27074235807860264,0.24463225806451613,0.03558126227928846,83.3904741811277,-1.1419566215942774,0.29044287692903553,0.046179225151725234,93.21707625997439,-0.4266099915211957,0.7040903225806453,0.1045578425475916,86.49458463906755,-0.9094518427669647,81.51612903225806,38.04736536072286,90.77958053027305,-0.19754663591022603,40.851612903225806,23.03323221657546,115.05053695514844,0.26693548864364836
665750,Leody Taveras,2.0,49.0,63.0,31.0,13.0,2.0,3.0,66.0,17.0,0.0,70.0,2.0,245.0,5.0,10.0,2.0,267.0,96.0,103.0,0.0,3.0,0.0,0.286,0.333,0.392,0.725,29.0,0.78,0.24719101123595505,0.011235955056179775,0.26217228464419473,0.10861423220973783,0.3743016759776536,0.24463225806451613,0.03558126227928846,116.91017458726725,1.1626271606323433,0.29044287692903553,0.046179225151725234,128.87273392113778,1.8159420989220554,0.7040903225806453,0.1045578425475916,102.96974361793755,0.19998191345462413,81.51612903225806,38.04736536072286,85.87257617728532,-0.30267875115858667,40.851612903225806,23.03323221657546,70.9886291850916,-0.5145440636289422
543760,Marcus Semien,17.0,120.0,210.0,83.0,25.0,4.0,21.0,99.0,47.0,0.0,134.0,3.0,554.0,5.0,23.0,7.0,613.0,230.0,196.0,0.0,9.0,0.0,0.242,0.3,0.415,0.715,68.0,0.57,0.16150081566068517,0.03425774877650897,0.21859706362153344,0.11092985318107668,0.255079006772009,0.24463225806451613,0.03558126227928846,98.92399388153383,-0.07397877129413576,0.29044287692903553,0.046179225151725234,87.82415649819258,-0.7657960920919727,0.7040903225806453,0.1045578425475916,101.54947129217291,0.10434107240103879,81.51612903225806,38.04736536072286,164.38464582508905,1.3794350928151835,40.851612903225806,23.03323221657546,166.45609602021477,1.1786616329616708
663993,Nathaniel Lowe,3.0,131.0,99.0,64.0,22.0,3.0,24.0,119.0,40.0,2.0,152.0,2.0,501.0,2.0,2.0,9.0,543.0,252.0,192.0,0.0,0.0,0.0,0.303,0.357,0.503,0.86,68.0,1.32,0.21915285451197053,0.04419889502762431,0.27992633517495397,0.1252302025782689,0.3575418994413408,0.24463225806451613,0.03558126227928846,123.8593807690279,1.6404067252403016,0.29044287692903553,0.046179225151725234,123.10231299929579,1.4530131740376002,0.7040903225806453,0.1045578425475916,122.14342001576041,1.491133267678025,81.51612903225806,38.04736536072286,186.46616541353384,1.8525296114328065,40.851612903225806,23.03323221657546,166.45609602021477,1.1786616329616708
640461,Chad Pinder,12.0,84.0,61.0,32.0,16.0,0.0,11.0,104.0,12.0,0.0,74.0,0.0,320.0,0.0,2.0,8.0,336.0,123.0,119.0,1.0,2.0,1.0,0.231,0.257,0.384,0.641,41.0,1.38,0.30952380952380953,0.03273809523809524,0.22023809523809523,0.12202380952380952,0.30434782608695654,0.24463225806451613,0.03558126227928846,94.42744870510047,-0.38313025427575514,0.29044287692903553,0.046179225151725234,104.78749876910165,0.30110832549128486,0.7040903225806453,0.1045578425475916,91.03945608151444,-0.6034011513954916,81.51612903225806,38.04736536072286,90.77958053027305,-0.19754663591022603,40.851612903225806,23.03323221657546,100.3632343651295,0.006442304552784799
665506,Cristian Pache,75.0,77.0,43.0,16.0,5.0,2.0,2.0,59.0,13.0,0.0,33.0,1.0,210.0,2.0,1.0,5.0,226.0,48.0,90.0,2.0,0.0,0.0,0.157,0.21,0.229,0.439,13.0,1.79,0.2610619469026549,0.008849557522123894,0.14601769911504425,0.05752212389380531,0.2080536912751678,0.24463225806451613,0.03558126227928846,64.17796297273063,-2.4628765943339253,0.29044287692903553,0.046179225151725234,71.63325658904073,-1.7841179747640206,0.7040903225806453,0.1045578425475916,62.3499551010684,-2.5353461406779134,81.51612903225806,38.04736536072286,40.48278591214879,-1.2751508172059227,40.851612903225806,23.03323221657546,31.822488945041062,-1.2091925545379116
681146,Jonah Bride,1.0,36.0,45.0,12.0,4.0,0.0,1.0,25.0,15.0,0.0,31.0,4.0,135.0,0.0,1.0,4.0,156.0,38.0,55.0,1.0,1.0,0.0,0.23,0.323,0.281,0.604,6.0,0.80,0.16025641025641027,0.00641025641025641,0.1987179487179487,0.038461538461538464,0.2727272727272727,0.24463225806451613,0.03558126227928846,94.01867187087927,-0.4112349345468115,0.29044287692903553,0.046179225151725234,93.9004859099742,-0.3836271428019181,0.7040903225806453,0.1045578425475916,85.78444847618522,-0.9572722632937573,81.51612903225806,38.04736536072286,38.02928373565493,-1.327716874830103,40.851612903225806,23.03323221657546,14.687302590018952,-1.5131012693105859
669397,Nick Allen,38.0,79.0,57.0,22.0,10.0,0.0,3.0,51.0,14.0,0.0,46.0,1.0,229.0,2.0,1.0,5.0,248.0,65.0,94.0,4.0,0.0,0.0,0.201,0.25,0.284,0.534,12.0,1.39,0.2056451612903226,0.012096774193548387,0.18548387096774194,0.04838709677419355,0.24571428571428572,0.24463225806451613,0.03558126227928846,82.16414367846406,-1.2262706624074455,0.29044287692903553,0.046179225151725234,84.59986635317675,-0.9685868714295388,0.7040903225806453,0.1045578425475916,75.84254219583264,-1.6267581506688535,81.51612903225806,38.04736536072286,56.43055005935892,-0.9334714426487505,40.851612903225806,23.03323221657546,29.374605180037904,-1.2526080852197223
657656,Ramon Laureano,5.0,78.0,80.0,45.0,17.0,0.0,12.0,96.0,25.0,0.0,70.0,10.0,324.0,6.0,10.0,6.0,359.0,123.0,126.0,0.0,0.0,0.0,0.216,0.292,0.38,0.672,32.0,0.98,0.26740947075208915,0.033426183844011144,0.19498607242339833,0.08913649025069638,0.26851851851851855,0.24463225806451613,0.03558126227928846,88.29579619178226,-0.8047004583416008,0.29044287692903553,0.046179225151725234,92.45140433728942,-0.47476670166038726,0.7040903225806453,0.1045578425475916,95.44230029138488,-0.3069145441293771,81.51612903225806,38.04736536072286,85.87257617728532,-0.30267875115858667,40.851612903225806,23.03323221657546,78.33228048010106,-0.3842974715835105
669221,Sean Murphy,24.0,119.0,125.0,58.0,31.0,1.0,18.0,104.0,46.0,2.0,116.0,11.0,459.0,18.0,39.0,13.0,522.0,203.0,165.0,0.0,5.0,2.0,0.253,0.332,0.442,0.774,63.0,0.95,0.19923371647509577,0.034482758620689655,0.2222222222222222,0.1206896551724138,0.28654970760233917,0.24463225806451613,0.03558126227928846,103.4205390579672,0.23517271168748438,0.29044287692903553,0.046179225151725234,98.65957486447581,-0.08430564423515277,0.7040903225806453,0.1045578425475916,109.92907801418438,0.6686220346171923,81.51612903225806,38.04736536072286,142.30312623664426,0.9063405741975608,40.851612903225806,23.03323221657546,154.21667719519897,0.9615839795526178
664913,Seth Brown,2.0,87.0,119.0,46.0,23.0,2.0,21.0,123.0,36.0,2.0,97.0,3.0,425.0,1.0,8.0,7.0,465.0,187.0,181.0,0.0,1.0,0.0,0.228,0.292,0.44,0.732,55.0,0.73,0.2645161290322581,0.04516129032258064,0.2086021505376344,0.11827956989247312,0.2695035460992908,0.24463225806451613,0.03558126227928846,93.20111820243685,-0.46744429508892427,0.29044287692903553,0.046179225151725234,92.79055108834329,-0.45343616660840547,0.7040903225806453,0.1045578425475916,103.96393424597281,0.2669305021921338,81.51612903225806,38.04736536072286,118.99485555995251,0.4069630267678477,40.851612903225806,23.03323221657546,134.6336070751737,0.6142597340981331
641914,Sheldon Neuse,9.0,90.0,41.0,23.0,4.0,2.0,4.0,77.0,20.0,0.0,57.0,2.0,265.0,1.0,6.0,5.0,287.0,77.0,96.0,0.0,0.0,0.0,0.215,0.275,0.291,0.566,26.0,2.20,0.2682926829268293,0.013937282229965157,0.1986062717770035,0.09059233449477352,0.28804347826086957,0.24463225806451613,0.03558126227928846,87.88701935756104,-0.8328051386126571,0.29044287692903553,0.046179225151725234,99.17388276361406,-0.051958400347397855,0.7040903225806453,0.1045578425475916,80.38741363827953,-1.3207074592973815,81.51612903225806,38.04736536072286,69.92481203007519,-0.6443581257157588,40.851612903225806,23.03323221657546,63.644977890082124,-0.644790655674374
519390,Stephen Vogt,21.0,24.0,55.0,15.0,4.0,0.0,6.0,39.0,14.0,0.0,25.0,2.0,140.0,2.0,11.0,3.0,159.0,47.0,59.0,0.0,3.0,0.0,0.179,0.258,0.336,0.594,18.0,0.44,0.24528301886792453,0.03773584905660377,0.15723270440251572,0.11320754716981132,0.19387755102040816,0.24463225806451613,0.03558126227928846,73.17105332559734,-1.844573628370686,0.29044287692903553,0.046179225151725234,66.75238624212452,-2.0910988781504,0.7040903225806453,0.1045578425475916,84.36417615042056,-1.0529131043473425,81.51612903225806,38.04736536072286,30.668777206173324,-1.485415047702644,40.851612903225806,23.03323221657546,44.06190777005685,-0.9921149011288588
643393,Tony Kemp,2.0,126.0,147.0,47.0,22.0,0.0,4.0,61.0,40.0,0.0,98.0,6.0,424.0,1.0,8.0,5.0,478.0,132.0,127.0,5.0,3.0,0.0,0.231,0.304,0.311,0.615,35.0,0.86,0.12761506276150628,0.008368200836820083,0.20502092050209206,0.07322175732217573,0.2596685082872928,0.24463225806451613,0.03558126227928846,94.42744870510047,-0.38313025427575514,0.29044287692903553,0.046179225151725234,89.40433004688153,-0.6664115420003532,0.7040903225806453,0.1045578425475916,87.34674803452634,-0.8520673381348134,81.51612903225806,38.04736536072286,120.22160664819945,0.43324605557993784,40.851612903225806,23.03323221657546,85.67593177511054,-0.25405087953807876
605353,Vimael Machin,1.0,50.0,53.0,17.0,6.0,0.0,1.0,29.0,20.0,0.0,36.0,2.0,166.0,1.0,1.0,5.0,190.0,45.0,57.0,0.0,2.0,0.0,0.217,0.305,0.271,0.576,6.0,0.94,0.15263157894736842,0.005263157894736842,0.18947368421052632,0.031578947368421054,0.2536231884057971,0.24463225806451613,0.03558126227928846,88.70457302600347,-0.7765957780705444,0.29044287692903553,0.046179225151725234,87.32291564091804,-0.7973214882290602,0.7040903225806453,0.1045578425475916,81.80768596404418,-1.2250666182437961,81.51612903225806,38.04736536072286,44.16303917688959,-1.1963017307696522,40.851612903225806,23.03323221657546,14.687302590018952,-1.5131012693105859
543305,Aaron Hicks,1.0,80.0,100.0,42.0,7.0,2.0,6.0,92.0,55.0,3.0,72.0,4.0,341.0,3.0,9.0,9.0,403.0,101.0,165.0,1.0,2.0,0.0,0.211,0.326,0.296,0.622,36.0,0.80,0.228287841191067,0.01488833746898263,0.17866004962779156,0.08933002481389578,0.2693877551020408,0.24463225806451613,0.03558126227928846,86.25191202067619,-0.9452238596968826,0.29044287692903553,0.046179225151725234,92.75068404168881,-0.4559435927696179,0.7040903225806453,0.1045578425475916,88.34093866256161,-0.7851187493973036,81.51612903225806,38.04736536072286,88.32607835377918,-0.25011269353440635,40.851612903225806,23.03323221657546,88.1238155401137,-0.21063534885626814
592450,Aaron Judge,21.0,99.0,99.0,111.0,23.0,0.0,55.0,152.0,87.0,15.0,151.0,5.0,497.0,2.0,16.0,14.0,597.0,339.0,187.0,0.0,4.0,4.0,0.304,0.41,0.682,1.092,119.0,1.00,0.254606365159129,0.09212730318257957,0.2529313232830821,0.19932998324958123,0.32653061224489793,0.24463225806451613,0.03558126227928846,124.26815760324912,1.668511405511358,0.29044287692903553,0.046179225151725234,112.4250715656834,0.7814712177888108,0.7040903225806453,0.1045578425475916,155.09373797350045,3.7100007801212036,81.51612903225806,38.04736536072286,185.2394143252869,1.8262465826207164,40.851612903225806,23.03323221657546,291.29816803537585,3.392853697734011
519317,Giancarlo Stanton,47.0,86.0,73.0,40.0,6.0,0.0,24.0,103.0,40.0,2.0,70.0,0.0,329.0,0.0,0.0,7.0,373.0,148.0,164.0,0.0,3.0,1.0,0.213,0.296,0.45,0.746,64.0,1.18,0.2761394101876676,0.064343163538874,0.1876675603217158,0.17158176943699732,0.22439024390243903,0.24463225806451613,0.03558126227928846,87.06946568911862,-0.8890144991547699,0.29044287692903553,0.046179225151725234,77.25796076495439,-1.4303538617110991,0.7040903225806453,0.1045578425475916,105.95231550204333,0.4008276796671533,81.51612903225806,38.04736536072286,85.87257617728532,-0.30267875115858667,40.851612903225806,23.03323221657546,156.66456096020212,1.0049995102344285
650402,Gleyber Torres,9.0,94.0,145.0,60.0,22.0,1.0,19.0,113.0,32.0,1.0,108.0,3.0,457.0,4.0,7.0,10.0,495.0,189.0,239.0,1.0,2.0,0.0,0.236,0.289,0.414,0.703,53.0,0.65,0.22828282828282828,0.03838383838383838,0.21818181818181817,0.10707070707070707,0.27217125382262997,0.24463225806451613,0.03558126227928846,96.47133287620655,-0.24260685292047401,0.29044287692903553,0.046179225151725234,93.70904761046354,-0.39566759828413767,0.7040903225806453,0.1045578425475916,99.8451445012553,-0.010427936863263603,81.51612903225806,38.04736536072286,132.48911753066878,0.6960763437008395,40.851612903225806,23.03323221657546,129.7378395451674,0.5274286727345119
643396,Isiah Kiner-Falefa,120.0,145.0,106.0,59.0,19.0,0.0,3.0,64.0,27.0,2.0,113.0,5.0,421.0,4.0,18.0,13.0,460.0,141.0,160.0,2.0,5.0,0.0,0.268,0.317,0.335,0.652,44.0,1.37,0.1391304347826087,0.006521739130434782,0.24565217391304348,0.09565217391304348,0.3064066852367688,0.24463225806451613,0.03558126227928846,109.55219157128542,0.65674291575333,0.29044287692903553,0.046179225151725234,105.4963676425894,0.34569242457583443,0.7040903225806453,0.1045578425475916,92.60175563985558,-0.4981962262365477,81.51612903225806,38.04736536072286,138.62287297190346,0.8274914877612902,40.851612903225806,23.03323221657546,107.70688566013898,0.13668889659821656
543309,Kyle Higashioka,1.0,40.0,70.0,21.0,5.0,0.0,8.0,42.0,10.0,0.0,38.0,1.0,185.0,12.0,16.0,4.0,201.0,67.0,83.0,2.0,3.0,5.0,0.205,0.246,0.362,0.608,22.0,0.57,0.208955223880597,0.03980099502487562,0.1890547263681592,0.10945273631840796,0.21739130434782608,0.24463225806451613,0.03558126227928846,83.79925101534891,-1.1138519413232209,0.29044287692903553,0.046179225151725234,74.84821340650117,-1.5819142123150214,0.7040903225806453,0.1045578425475916,86.35255740649109,-0.9190159268723231,81.51612903225806,38.04736536072286,46.61654135338346,-1.1437356731454718,40.851612903225806,23.03323221657546,53.85344283006949,-0.8184527784016163
503556,Marwin Gonzalez,2.0,35.0,43.0,15.0,7.0,0.0,4.0,41.0,12.0,0.0,28.0,4.0,143.0,0.0,3.0,5.0,163.0,47.0,76.0,3.0,1.0,0.0,0.196,0.275,0.329,0.604,12.0,0.81,0.25153374233128833,0.024539877300613498,0.17177914110429449,0.0736196319018405,0.24242424242424243,0.24463225806451613,0.03558126227928846,80.12025950735799,-1.3667940637627276,0.29044287692903553,0.046179225151725234,83.46709858664374,-1.0398319665829028,0.7040903225806453,0.1045578425475916,85.78444847618522,-0.9572722632937573,81.51612903225806,38.04736536072286,34.34903047091413,-1.4065659612663735,40.851612903225806,23.03323221657546,29.374605180037904,-1.2526080852197223
664040,Brandon Lowe,11.0,54.0,63.0,31.0,10.0,2.0,8.0,59.0,26.0,0.0,52.0,3.0,227.0,0.0,1.0,1.0,257.0,90.0,93.0,0.0,1.0,0.0,0.229,0.315,0.396,0.711,25.0,0.86,0.22957198443579765,0.0311284046692607,0.20233463035019456,0.09727626459143969,0.2732919254658385,0.24463225806451613,0.03558126227928846,93.60989503665806,-0.4393396148178679,0.29044287692903553,0.046179225151725234,94.0948968538872,-0.371399723725253,0.7040903225806453,0.1045578425475916,100.98136236186703,0.06608473597960465,81.51612903225806,38.04736536072286,63.79105658884052,-0.7757732697762095,40.851612903225806,23.03323221657546,61.19709412507896,-0.6882061863561846
444482,David Peralta,5.0,19.0,28.0,7.0,9.0,1.0,0.0,24.0,7.0,1.0,27.0,1.0,98.0,0.0,0.0,2.0,106.0,38.0,42.0,0.0,0.0,0.0,0.276,0.33,0.388,0.718,10.0,0.68,0.22641509433962265,0.0,0.25471698113207547,0.09433962264150944,0.36486486486486486,0.24463225806451613,0.03558126227928846,112.82240624505513,0.881580357921781,0.29044287692903553,0.046179225151725234,125.62362304172223,1.6115902268024296,0.7040903225806453,0.1045578425475916,101.97555298990231,0.13303332471711438,81.51612903225806,38.04736536072286,33.122279382667195,-1.4328489900784636,40.851612903225806,23.03323221657546,24.478837650031586,-1.3394391465833435
642336,Francisco Mejia,2.0,55.0,72.0,31.0,19.0,0.0,6.0,57.0,5.0,0.0,65.0,1.0,248.0,9.0,33.0,5.0,255.0,102.0,108.0,0.0,1.0,0.0,0.262,0.278,0.411,0.689,29.0,0.76,0.2235294117647059,0.023529411764705882,0.2549019607843137,0.11372549019607843,0.3172043010752688,0.24463225806451613,0.03558126227928846,107.0995305659581,0.48811483412699175,0.29044287692903553,0.046179225151725234,109.21400601357215,0.5795121953282382,0.7040903225806453,0.1045578425475916,97.8567632451848,-0.14432511433828307,81.51612903225806,38.04736536072286,79.73882073605066,-0.43409389521903746,40.851612903225806,23.03323221657546,70.9886291850916,-0.5145440636289422
623912,Harold Ramirez,45.0,97.0,75.0,40.0,20.0,0.0,5.0,53.0,18.0,1.0,104.0,6.0,325.0,5.0,3.0,5.0,353.0,139.0,144.0,0.0,4.0,0.0,0.32,0.363,0.428,0.791,51.0,1.29,0.1501416430594901,0.014164305949008499,0.29461756373937675,0.14447592067988668,0.36531365313653136,0.24463225806451613,0.03558126227928846,130.80858695078854,2.11818628984826,0.29044287692903553,0.046179225151725234,125.77814164324958,1.6213086287503178,0.7040903225806453,0.1045578425475916,112.3435409679843,0.8312114644082873,81.51612903225806,38.04736536072286,127.58211317768104,0.5909442284524787,40.851612903225806,23.03323221657546,124.8420720151611,0.4405976113708907
670623,Isaac Paredes,35.0,79.0,83.0,43.0,13.0,0.0,18.0,56.0,31.0,0.0,58.0,2.0,274.0,1.0,0.0,10.0,309.0,125.0,127.0,0.0,2.0,0.0,0.212,0.294,0.456,0.75,40.0,0.95,0.18122977346278318,0.05825242718446602,0.18770226537216828,0.12944983818770225,0.19801980198019803,0.24463225806451613,0.03558126227928846,86.6606888548974,-0.9171191794258262,0.29044287692903553,0.046179225151725234,68.17857062770405,-2.0013994311332577,0.7040903225806453,0.1045578425475916,106.52042443234919,0.43908401608858744,81.51612903225806,38.04736536072286,71.15156311832213,-0.6180750969036686,40.851612903225806,23.03323221657546,97.91535060012635,-0.03697322612902579
596847,Ji-Man Choi,8.0,73.0,61.0,30.0,17.0,0.0,9.0,109.0,50.0,3.0,71.0,2.0,311.0,0.0,0.0,3.0,366.0,115.0,134.0,0.0,3.0,0.0,0.228,0.336,0.37,0.706,48.0,1.20,0.2978142076502732,0.02459016393442623,0.19398907103825136,0.13114754098360656,0.3163265306122449,0.24463225806451613,0.03558126227928846,93.20111820243685,-0.46744429508892427,0.29044287692903553,0.046179225151725234,108.91178807925581,0.5605042873319493,0.7040903225806453,0.1045578425475916,100.27122619898472,0.018264315452811996,81.51612903225806,38.04736536072286,87.09932726553225,-0.2763957223464965,40.851612903225806,23.03323221657546,117.49842072015161,0.31035101932545894
642350,Jose Siri,1.0,18.0,19.0,26.0,7.0,0.0,2.0,37.0,6.0,0.0,25.0,1.0,99.0,1.0,5.0,0.0,106.0,38.0,52.0,0.0,0.0,0.0,0.253,0.302,0.384,0.686,8.0,0.95,0.3490566037735849,0.018867924528301886,0.2358490566037736,0.07547169811320754,0.38333333333333336,0.24463225806451613,0.03558126227928846,103.4205390579672,0.23517271168748438,0.29044287692903553,0.046179225151725234,131.98234964013042,2.0115204639986795,0.7040903225806453,0.1045578425475916,97.4306815474554,-0.1730173666543576,81.51612903225806,38.04736536072286,30.668777206173324,-1.485415047702644,40.851612903225806,23.03323221657546,19.583070120025265,-1.4262702079469647
622534,Manuel Margot,14.0,58.0,71.0,33.0,14.0,2.0,3.0,48.0,20.0,1.0,74.0,1.0,250.0,1.0,6.0,5.0,272.0,101.0,106.0,0.0,1.0,0.0,0.296,0.349,0.404,0.753,37.0,0.82,0.17647058823529413,0.011029411764705883,0.27205882352941174,0.13602941176470587,0.355,0.24463225806451613,0.03558126227928846,120.99794292947938,1.443673963342907,0.29044287692903553,0.046179225151725234,122.22713249281642,1.3979689537634572,0.7040903225806453,0.1045578425475916,106.94650613007859,0.467776268404663,81.51612903225806,38.04736536072286,90.77958053027305,-0.19754663591022603,40.851612903225806,23.03323221657546,90.57169930511687,-0.16721981817445755
668227,Randy Arozarena,22.0,138.0,99.0,62.0,36.0,2.0,19.0,128.0,40.0,2.0,136.0,10.0,500.0,10.0,28.0,17.0,551.0,233.0,242.0,0.0,1.0,0.0,0.272,0.338,0.466,0.804,76.0,1.39,0.2323049001814882,0.034482758620689655,0.24682395644283123,0.13793103448275862,0.3305084745762712,0.24463225806451613,0.03558126227928846,111.18729890817028,0.7691616368375556,0.29044287692903553,0.046179225151725234,113.79465665361282,0.8676108686448766,0.7040903225806453,0.1045578425475916,114.18989499147835,0.9555445577779482,81.51612903225806,38.04736536072286,166.8381480015829,1.432001150439364,40.851612903225806,23.03323221657546,186.03916614024004,1.5259858784161555
670764,Taylor Walls,1.0,80.0,113.0,42.0,16.0,2.0,6.0,106.0,43.0,0.0,63.0,2.0,358.0,3.0,8.0,5.0,408.0,101.0,155.0,2.0,2.0,1.0,0.176,0.267,0.282,0.549,29.0,0.71,0.25980392156862747,0.014705882352941176,0.15441176470588236,0.07107843137254902,0.22983870967741934,0.24463225806451613,0.03558126227928846,71.9447228229337,-1.928887669183855,0.29044287692903553,0.046179225151725234,79.13387723864761,-1.3123686474274254,0.7040903225806453,0.1045578425475916,77.97295068447963,-1.4832968890884755,81.51612903225806,38.04736536072286,77.2853185595568,-0.4866599528432178,40.851612903225806,23.03323221657546,70.9886291850916,-0.5145440636289422
677551,Wander Franco,7.0,78.0,69.0,36.0,14.0,2.0,5.0,26.0,17.0,1.0,62.0,0.0,232.0,0.0,5.0,4.0,252.0,95.0,98.0,0.0,3.0,0.0,0.267,0.313,0.409,0.722,25.0,1.13,0.10317460317460317,0.01984126984126984,0.24603174603174602,0.0992063492063492,0.27941176470588236,0.24463225806451613,0.03558126227928846,109.14341473706419,0.6286382354822736,0.29044287692903553,0.046179225151725234,96.2019684077677,-0.23887607873258251,0.7040903225806453,0.1045578425475916,102.54366192020817,0.17128966113854852,81.51612903225806,38.04736536072286,76.05856747130986,-0.5129429816553079,40.851612903225806,23.03323221657546,61.19709412507896,-0.6882061863561846
650490,Yandy Diaz,11.0,133.0,122.0,65.0,32.0,0.0,8.0,52.0,73.0,2.0,125.0,6.0,431.0,3.0,3.0,9.0,511.0,181.0,162.0,0.0,1.0,0.0,0.29,0.399,0.42,0.819,51.0,1.09,0.10176125244618395,0.015655577299412915,0.2446183953033268,0.09980430528375733,0.31451612903225806,0.24463225806451613,0.03558126227928846,118.5452819241521,1.2750458817165686,0.29044287692903553,0.046179225151725234,108.28846358972832,0.5213004770896024,0.7040903225806453,0.1045578425475916,116.32030348012532,1.0990058193583252,81.51612903225806,38.04736536072286,153.34388603086663,1.1428878335063721,40.851612903225806,23.03323221657546,124.8420720151611,0.4405976113708907
672386,Alejandro Kirk,41.0,124.0,115.0,54.0,18.0,0.0,13.0,48.0,54.0,2.0,121.0,4.0,404.0,11.0,29.0,9.0,466.0,178.0,141.0,0.0,4.0,1.0,0.3,0.384,0.441,0.825,55.0,1.08,0.10300429184549356,0.027896995708154508,0.259656652360515,0.11802575107296137,0.3112391930835735,0.24463225806451613,0.03558126227928846,122.63305026636426,1.5560926844271326,0.29044287692903553,0.046179225151725234,107.16020870417806,0.45033921825691425,0.7040903225806453,0.1045578425475916,117.17246687558412,1.1563903239904763,81.51612903225806,38.04736536072286,148.43688167787892,1.0377557182580115,40.851612903225806,23.03323221657546,134.6336070751737,0.6142597340981331
666182,Bo Bichette,1.0,139.0,124.0,79.0,35.0,1.0,23.0,140.0,35.0,0.0,153.0,1.0,554.0,8.0,9.0,15.0,592.0,259.0,228.0,0.0,2.0,0.0,0.276,0.319,0.468,0.787,83.0,1.12,0.23648648648648649,0.03885135135135135,0.25844594594594594,0.14020270270270271,0.33078880407124683,0.24463225806451613,0.03558126227928846,112.82240624505513,0.881580357921781,0.29044287692903553,0.046179225151725234,113.89117459818753,0.8736813363509629,0.7040903225806453,0.1045578425475916,111.77543203767843,0.7929551279868532,81.51612903225806,38.04736536072286,187.69291650178076,1.8788126402448966,40.851612903225806,23.03323221657546,203.17435249526216,1.8298945931888295
624415,Cavan Biggio,3.0,41.0,58.0,35.0,17.0,1.0,6.0,65.0,33.0,0.0,46.0,4.0,208.0,0.0,2.0,2.0,247.0,83.0,106.0,1.0,1.0,0.0,0.221,0.337,0.399,0.736,23.0,0.71,0.2631578947368421,0.024291497975708502,0.1862348178137652,0.0931174089068826,0.2898550724637681,0.24463225806451613,0.03558126227928846,90.33968036288834,-0.6641770569863189,0.29044287692903553,0.046179225151725234,99.79761787533491,-0.012728764143099642,0.7040903225806453,0.1045578425475916,104.53204317627869,0.305186838613568,81.51612903225806,38.04736536072286,56.43055005935892,-0.9334714426487505,40.851612903225806,23.03323221657546,56.301326595072645,-0.7750372477198058
643376,Danny Jansen,1.0,32.0,60.0,23.0,2.0,0.0,11.0,29.0,15.0,0.0,34.0,3.0,151.0,8.0,24.0,1.0,173.0,69.0,63.0,0.0,4.0,2.0,0.225,0.301,0.457,0.758,31.0,0.53,0.1676300578034682,0.06358381502890173,0.19653179190751446,0.1791907514450867,0.2,0.24463225806451613,0.03558126227928846,91.9747876997732,-0.5517583359020933,0.29044287692903553,0.046179225151725234,68.86035633398109,-1.9585187198762823,0.7040903225806453,0.1045578425475916,107.65664229296092,0.5155966889314557,81.51612903225806,38.04736536072286,41.70953700039573,-1.2488677883938324,40.851612903225806,23.03323221657546,75.8843967150979,-0.4277130022653211
