,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,plateAppearances,totalBases,leftOnBase,sacBunts,sacFlies,catchersInterference,avg,obp,slg,ops,rbi,groundOutsToAirouts,babip,difstrikeOutsbaseOnBalls,strikeOutsperplateAppearance,homeRunsperplateAppearance,hitsperplateAppearance,rbiperplateAppearance,baseOnBallsperplateAppearance,totalBasesperplateAppearance,difstrikeOutsbaseOnBallsperplateAppearance,avg_mean,avg_std,normalized_avg,avg_z_score,babip_mean,babip_std,normalized_babip,babip_z_score,obp_mean,obp_std,normalized_obp,obp_z_score,ops_mean,ops_std,normalized_ops,ops_z_score,hits_mean,hits_std,normalized_hits,hits_z_score,rbi_mean,rbi_std,normalized_rbi,rbi_z_score,baseOnBalls_mean,baseOnBalls_std,normalized_baseOnBalls,baseOnBalls_z_score,totalBases_mean,totalBases_std,normalized_totalBases,totalBases_z_score,difstrikeOutsbaseOnBalls_mean,difstrikeOutsbaseOnBalls_std,normalized_difstrikeOutsbaseOnBalls,difstrikeOutsbaseOnBalls_z_score
641820,Trey Mancini,51.0,41.0,48.0,17.0,7.0,0.0,8.0,49.0,18.0,0.0,29.0,1.0,165.0,0.0,0.0,8.0,186.0,60.0,76.0,0.0,2.0,0.0,0.176,0.258,0.364,0.622,22.0,0.85,0.19090909090909092,31.0,0.26344086021505375,0.043010752688172046,0.15591397849462366,0.11827956989247312,0.0967741935483871,0.3225806451612903,0.16666666666666666,0.24182587064676617,0.03529482295412719,72.77964079247845,-1.8650290648098815,0.29038574749160034,0.04398695150647888,65.74327168540293,-2.2615037681767376,0.30612935323383084,0.0383771179751633,84.27809920041605,-1.254115883974897,0.6968258706467663,0.10156778292038861,89.26189830218046,-0.7367087130908102,86.61194029850746,45.69473335863136,33.482681371704295,-1.2608004481904924,43.308457711442784,26.009505533736178,50.798391728891445,-0.8192565477188407,30.507462686567163,19.81340944991171,59.00195694716243,-0.631262515327613,140.96517412935324,78.68388514235001,42.56370438342627,-1.0289930902989357,51.840796019900495,29.73574494380768,59.798464491362765,-0.7008667870700339
669257,Will Smith,25.0,106.0,178.0,68.0,26.0,3.0,24.0,96.0,56.0,4.0,132.0,10.0,508.0,10.0,46.0,11.0,578.0,236.0,249.0,0.0,4.0,0.0,0.26,0.343,0.465,0.808,87.0,0.60,0.2755102040816326,40.0,0.16608996539792387,0.04152249134948097,0.22837370242214533,0.15051903114186851,0.09688581314878893,0.4083044982698962,0.06920415224913495,0.24182587064676617,0.03529482295412719,107.51537844343409,0.5149233749339053,0.29038574749160034,0.04398695150647888,94.87731628068352,-0.3381808218234147,0.30612935323383084,0.0383771179751633,112.04413963466165,0.9607455877752712,0.6968258706467663,0.10156778292038861,115.95436306778426,1.0945806451281395,86.61194029850746,45.69473335863136,152.40392900224023,0.9932886432505925,43.308457711442784,26.009505533736178,200.88454910970705,1.6798297926843007,30.507462686567163,19.81340944991171,183.56164383561645,1.286630520500672,140.96517412935324,78.68388514235001,167.41723724147667,1.2078054572256522,51.840796019900495,29.73574494380768,77.15930902111324,-0.39820075273971844
670541,Yordan Alvarez,135.0,120.0,107.0,95.0,29.0,2.0,37.0,106.0,78.0,9.0,144.0,6.0,470.0,1.0,1.0,12.0,561.0,288.0,215.0,0.0,7.0,0.0,0.306,0.406,0.613,1.019,97.0,1.12,0.3203592814371258,28.0,0.1889483065953654,0.0659536541889483,0.25668449197860965,0.17290552584670232,0.13903743315508021,0.5133689839572193,0.049910873440285206,0.24182587064676617,0.03529482295412719,126.53733001419549,1.818230663365026,0.29038574749160034,0.04398695150647888,110.32197144813122,0.6814187598590595,0.30612935323383084,0.0383771179751633,132.62367548592604,2.602348796248925,0.6968258706467663,0.10156778292038861,146.23452471048532,3.172011046118451,86.61194029850746,45.69473335863136,166.2588316388075,1.2559009645835346,43.308457711442784,26.009505533736178,223.9747271682941,2.064304614284784,30.507462686567163,19.81340944991171,255.6751467710372,2.3969896465065212,140.96517412935324,78.68388514235001,204.3057810404461,1.8686777553579168,51.840796019900495,29.73574494380768,54.01151631477927,-0.8017554651801391
493329,Yuli Gurriel,3.0,145.0,198.0,53.0,40.0,0.0,8.0,73.0,30.0,0.0,132.0,6.0,545.0,0.0,8.0,13.0,584.0,196.0,259.0,0.0,3.0,0.0,0.242,0.288,0.36,0.648,53.0,0.73,0.26552462526766596,43.0,0.125,0.0136986301369863,0.22602739726027396,0.09075342465753425,0.05136986301369863,0.3356164383561644,0.07363013698630137,0.24182587064676617,0.03529482295412719,100.07200608965788,0.004933566417379192,0.29038574749160034,0.04398695150647888,91.43858731405076,-0.5651931168785944,0.30612935323383084,0.0383771179751633,94.0778781772086,-0.472400070416015,0.6968258706467663,0.10156778292038861,92.99310305436163,-0.4807220286085913,86.61194029850746,45.69473335863136,152.40392900224023,0.9932886432505925,43.308457711442784,26.009505533736178,122.3779437105112,0.3726153992426575,30.507462686567163,19.81340944991171,98.33659491193738,-0.025612082960786126,140.96517412935324,78.68388514235001,139.04143431919246,0.6994421509700641,51.840796019900495,29.73574494380768,82.94625719769674,-0.2973120746296133
647351,Abraham Toro,22.0,89.0,114.0,36.0,13.0,1.0,10.0,65.0,22.0,1.0,60.0,2.0,324.0,0.0,2.0,4.0,352.0,105.0,132.0,0.0,4.0,0.0,0.185,0.239,0.324,0.563,35.0,0.78,0.1976284584980237,43.0,0.1846590909090909,0.028409090909090908,0.17045454545454544,0.09943181818181818,0.0625,0.29829545454545453,0.12215909090909091,0.24182587064676617,0.03529482295412719,76.50132696936656,-1.6100341605516186,0.29038574749160034,0.04398695150647888,68.05721706563449,-2.108745566964656,0.30612935323383084,0.0383771179751633,78.07157251511408,-1.749202565895523,0.6968258706467663,0.10156778292038861,80.79493367223085,-1.3176015740312301,86.61194029850746,45.69473335863136,69.27451318283646,-0.5823852847470591,43.308457711442784,26.009505533736178,80.81562320505456,-0.31943927963821245,30.507462686567163,19.81340944991171,72.11350293542075,-0.42937903787200404,140.96517412935324,78.68388514235001,74.48648267099597,-0.45708437076139896,51.840796019900495,29.73574494380768,82.94625719769674,-0.2973120746296133
624428,Adam Frazier,156.0,163.0,186.0,61.0,22.0,4.0,3.0,73.0,46.0,1.0,129.0,5.0,541.0,6.0,11.0,15.0,602.0,168.0,222.0,4.0,6.0,0.0,0.238,0.301,0.311,0.612,42.0,0.88,0.267515923566879,27.0,0.1212624584717608,0.0049833887043189366,0.21428571428571427,0.06976744186046512,0.07641196013289037,0.27906976744186046,0.044850498338870434,0.24182587064676617,0.03529482295412719,98.41792334437426,-0.10839750214184883,0.29038574749160034,0.04398695150647888,92.12432975024612,-0.5199229121698249,0.30612935323383084,0.0383771179751633,98.32444906715206,-0.13365655120716555,0.6968258706467663,0.10156778292038861,87.82681955134154,-0.835165130199356,86.61194029850746,45.69473335863136,148.94020334309837,0.927635562917357,43.308457711442784,26.009505533736178,96.97874784606549,-0.05030690451787412,30.507462686567163,19.81340944991171,150.78277886497065,0.7819218268616497,140.96517412935324,78.68388514235001,119.17837227359355,0.3435878365911524,51.840796019900495,29.73574494380768,52.08253358925145,-0.835385024550174
663728,Cal Raleigh,1.0,59.0,116.0,46.0,20.0,1.0,27.0,122.0,38.0,0.0,78.0,2.0,370.0,25.0,53.0,5.0,415.0,181.0,172.0,0.0,5.0,1.0,0.211,0.284,0.489,0.773,63.0,0.51,0.22566371681415928,84.0,0.29397590361445786,0.06506024096385542,0.18795180722891566,0.15180722891566265,0.09156626506024096,0.43614457831325304,0.20240963855421687,0.24182587064676617,0.03529482295412719,87.25286481370996,-0.8733822149166371,0.29038574749160034,0.04398695150647888,77.7117054688391,-1.4713915936617723,0.30612935323383084,0.0383771179751633,92.77124098030292,-0.5766288455571995,0.6968258706467663,0.10156778292038861,110.93158743984806,0.7499831852482294,86.61194029850746,45.69473335863136,90.0568671376874,-0.18846680274764616,43.308457711442784,26.009505533736178,145.46812176909822,0.7570902208431408,30.507462686567163,19.81340944991171,124.55968688845402,0.3781548719504318,140.96517412935324,78.68388514235001,128.40050822333592,0.5088059111242185,51.840796019900495,29.73574494380768,162.0345489443378,1.081499859541824
467793,Carlos Santana,1.0,64.0,84.0,35.0,8.0,0.0,15.0,60.0,35.0,1.0,49.0,2.0,255.0,0.0,0.0,8.0,294.0,102.0,110.0,0.0,2.0,0.0,0.192,0.293,0.4,0.693,39.0,0.76,0.18681318681318682,25.0,0.20408163265306123,0.05102040816326531,0.16666666666666666,0.1326530612244898,0.11904761904761904,0.3469387755102041,0.08503401360544217,0.24182587064676617,0.03529482295412719,79.39597177361286,-1.4117047905729696,0.29038574749160034,0.04398695150647888,64.33276716467999,-2.3546201119020083,0.30612935323383084,0.0383771179751633,95.7111746733407,-0.3421141014895345,0.6968258706467663,0.10156778292038861,99.45095743313674,-0.03766815162013658,86.61194029850746,45.69473335863136,56.57418576598311,-0.8231132459689225,43.308457711442784,26.009505533736178,90.05169442848938,-0.1656493509980191,30.507462686567163,19.81340944991171,114.72602739726028,0.22674226385872506,140.96517412935324,78.68388514235001,72.35829745182465,-0.4952116187305681,51.840796019900495,29.73574494380768,48.22456813819578,-0.9026441432902442
592200,Curt Casali,41.0,20.0,29.0,13.0,3.0,0.0,4.0,36.0,15.0,0.0,25.0,1.0,108.0,0.0,0.0,1.0,126.0,40.0,55.0,0.0,2.0,0.0,0.231,0.325,0.37,0.695,14.0,0.69,0.3,21.0,0.2857142857142857,0.031746031746031744,0.1984126984126984,0.1111111111111111,0.11904761904761904,0.31746031746031744,0.16666666666666666,0.24182587064676617,0.03529482295412719,95.52327854012798,-0.3067268721204971,0.29038574749160034,0.04398695150647888,103.31085550563314,0.2185705573841268,0.30612935323383084,0.0383771179751633,106.16427224858612,0.4917160996399412,0.6968258706467663,0.10156778292038861,99.73797318330452,-0.017976868198427427,86.61194029850746,45.69473335863136,28.86438049284853,-1.3483378886348063,43.308457711442784,26.009505533736178,32.32624928202183,-1.1268364049992274,30.507462686567163,19.81340944991171,49.16829745596869,-0.7826751234193197,140.96517412935324,78.68388514235001,28.375802922284176,-1.2831747434267298,51.840796019900495,29.73574494380768,40.50863723608445,-1.0371623807703845
660636,Diego Castillo,1.0,62.0,75.0,28.0,13.0,0.0,11.0,75.0,14.0,1.0,54.0,3.0,262.0,1.0,1.0,7.0,283.0,100.0,97.0,0.0,4.0,0.0,0.206,0.251,0.382,0.633,29.0,0.83,0.2388888888888889,61.0,0.26501766784452296,0.038869257950530034,0.19081272084805653,0.10247349823321555,0.04946996466431095,0.35335689045936397,0.21554770318021202,0.24182587064676617,0.03529482295412719,85.18526138210547,-1.0150460506156722,0.29038574749160034,0.04398695150647888,82.26605160633753,-1.170730337953209,0.30612935323383084,0.0383771179751633,81.99148410583112,-1.4365162404719698,0.6968258706467663,0.10156778292038861,90.84048492810327,-0.62840665427141,86.61194029850746,45.69473335863136,62.34706186455282,-0.71369144541353,43.308457711442784,26.009505533736178,66.96151636990237,-0.5501241725985024,30.507462686567163,19.81340944991171,45.89041095890411,-0.8331459927832219,140.96517412935324,78.68388514235001,70.93950730571045,-0.5206297840433475,51.840796019900495,29.73574494380768,117.6679462571977,0.30801999403101765
664238,Dylan Moore,2.0,32.0,54.0,41.0,11.0,2.0,6.0,75.0,34.0,2.0,46.0,13.0,205.0,8.0,21.0,5.0,255.0,79.0,107.0,1.0,1.0,1.0,0.224,0.368,0.385,0.753,24.0,0.59,0.32,41.0,0.29411764705882354,0.023529411764705882,0.1803921568627451,0.09411764705882353,0.13333333333333333,0.30980392156862746,0.1607843137254902,0.24182587064676617,0.03529482295412719,92.62863373588168,-0.5050562420991461,0.29038574749160034,0.04398695150647888,110.19824587267537,0.6732508504036191,0.30612935323383084,0.0383771179751633,120.21062211532212,1.6121754324076727,0.6968258706467663,0.10156778292038861,108.06142993817022,0.5530703510311379,86.61194029850746,45.69473335863136,53.11046010684129,-0.888766326302158,43.308457711442784,26.009505533736178,55.41642734060884,-0.742361583398744,30.507462686567163,19.81340944991171,111.4481409001957,0.17627139449482282,140.96517412935324,78.68388514235001,56.04221077151126,-0.7875205198275312,51.840796019900495,29.73574494380768,79.08829174664108,-0.36457119336968336
553993,Eugenio Suarez,19.0,89.0,135.0,76.0,24.0,2.0,31.0,196.0,73.0,0.0,128.0,8.0,543.0,0.0,0.0,12.0,629.0,249.0,221.0,0.0,5.0,0.0,0.236,0.332,0.459,0.791,87.0,0.66,0.30218068535825543,123.0,0.31160572337042924,0.0492845786963434,0.20349761526232116,0.1383147853736089,0.11605723370429252,0.3958664546899841,0.19554848966613672,0.24182587064676617,0.03529482295412719,97.59088197173246,-0.16506303642146283,0.29038574749160034,0.04398695150647888,104.0618170721331,0.2681462902678718,0.30612935323383084,0.0383771179751633,108.45088734317103,0.674116456137014,0.6968258706467663,0.10156778292038861,113.5147291913581,0.9272047360436116,86.61194029850746,45.69473335863136,147.78562812338444,0.9057512028062786,43.308457711442784,26.009505533736178,200.88454910970705,1.6798297926843007,30.507462686567163,19.81340944991171,239.28571428571428,2.14463529968701,140.96517412935324,78.68388514235001,176.639373191219,1.3730235317587185,51.840796019900495,29.73574494380768,237.26487523992324,2.3930526749731906
641487,J.P. Crawford,144.0,161.0,158.0,57.0,24.0,3.0,6.0,80.0,68.0,0.0,126.0,10.0,518.0,2.0,3.0,11.0,603.0,174.0,206.0,2.0,5.0,0.0,0.243,0.339,0.336,0.675,42.0,1.02,0.2745995423340961,12.0,0.13266998341625208,0.009950248756218905,0.208955223880597,0.06965174129353234,0.11276948590381426,0.2885572139303483,0.01990049751243781,0.24182587064676617,0.03529482295412719,100.48552677597877,0.033266333557186195,0.29038574749160034,0.04398695150647888,94.56371213330267,-0.3588838193339919,0.30612935323383084,0.0383771179751633,110.73750243775598,0.8565168126340867,0.6968258706467663,0.10156778292038861,96.8678156816267,-0.21488970241551783,86.61194029850746,45.69473335863136,145.47647768395657,0.8619824825841216,43.308457711442784,26.009505533736178,96.97874784606549,-0.05030690451787412,30.507462686567163,19.81340944991171,222.8962818003914,1.8922809528674986,140.96517412935324,78.68388514235001,123.43474271193617,0.4198423325294906,51.840796019900495,29.73574494380768,23.147792706333973,-1.3398284151006998
672284,Jarred Kelenic,54.0,33.0,47.0,20.0,5.0,1.0,7.0,61.0,16.0,0.0,23.0,1.0,163.0,2.0,5.0,3.0,181.0,51.0,75.0,0.0,1.0,0.0,0.141,0.221,0.313,0.534,17.0,0.70,0.16666666666666666,45.0,0.3370165745856354,0.03867403314917127,0.1270718232044199,0.09392265193370165,0.08839779005524862,0.281767955801105,0.24861878453038674,0.24182587064676617,0.03529482295412719,58.30641677124694,-2.856675914703126,0.29038574749160034,0.04398695150647888,57.394919725351755,-2.8126313960791527,0.30612935323383084,0.0383771179751633,72.19170512903855,-2.218232054030852,0.6968258706467663,0.10156778292038861,76.63320529479802,-1.6031251836460116,86.61194029850746,45.69473335863136,26.555230053420644,-1.3921066088569634,43.308457711442784,26.009505533736178,39.25330269959794,-1.0114939585190823,30.507462686567163,19.81340944991171,52.44618395303328,-0.7322042540554174,140.96517412935324,78.68388514235001,36.17914872591233,-1.143374834206443,51.840796019900495,29.73574494380768,86.8042226487524,-0.23005295588954316
677594,Julio Rodriguez,1.0,112.0,110.0,84.0,25.0,3.0,28.0,145.0,40.0,4.0,145.0,8.0,511.0,7.0,25.0,7.0,560.0,260.0,185.0,0.0,1.0,0.0,0.284,0.345,0.509,0.854,75.0,1.02,0.34513274336283184,105.0,0.25892857142857145,0.05,0.25892857142857145,0.13392857142857142,0.07142857142857142,0.4642857142857143,0.1875,0.24182587064676617,0.03529482295412719,117.43987491513568,1.194909786289272,0.29038574749160034,0.04398695150647888,118.85319659940097,1.2446190062334226,0.30612935323383084,0.0383771179751633,112.69745823311447,1.012859975345862,0.6968258706467663,0.10156778292038861,122.55572532164325,1.5474801638274487,86.61194029850746,45.69473335863136,167.41340685852145,1.277785324694613,43.308457711442784,26.009505533736178,173.17633543940266,1.2184600067637208,30.507462686567163,19.81340944991171,131.11545988258317,0.4790966106782362,140.96517412935324,78.68388514235001,184.44271899484716,1.5128234409790051,51.840796019900495,29.73574494380768,202.54318618042228,1.78772060631256
