,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,plateAppearances,totalBases,leftOnBase,sacBunts,sacFlies,catchersInterference,avg,obp,slg,ops,rbi,groundOutsToAirouts,strikeOutsperplateAppearance,homeRunsperplateAppearance,hitsperplateAppearance,rbiperplateAppearance,babip,avg_mean,avg_std,normalized_avg,avg_z_score,babip_mean,babip_std,normalized_babip,babip_z_score,ops_mean,ops_std,normalized_ops,ops_z_score,hits_mean,hits_std,normalized_hits,hits_z_score,rbi_mean,rbi_std,normalized_rbi,rbi_z_score
542932,Jon Berti,2,79,56,36,14,2,3,67,34,0,68,3,269,4,32,4,307.0,95,120.0,0,1,0,0.253,0.342,0.353,0.695,21.0,1.41,0.2182410423452769,0.009771986970684038,0.22149837133550487,0.06840390879478828,0.325,0.24522500000000003,0.035177170627174285,103.17055765113669,0.2210240295447129,0.294652673484853,0.03995439588894287,110.29935556200105,0.7595491269471408,0.7160625,0.09848702545203575,97.05856681504756,-0.21386065731325962,77.7625,38.44517250979863,87.445748271982,-0.2539330522580385,39.90625,23.763191470590066,52.62333594361785,-0.7956107252428134
650331,Lewin Diaz,2,27,27,8,4,0,2,30,9,0,17,1,100,0,1,2,111.0,27,35.0,0,1,0,0.17,0.243,0.27,0.513,6.0,1.00,0.2702702702702703,0.018018018018018018,0.15315315315315314,0.05405405405405406,0.21739130434782608,0.24522500000000003,0.035177170627174285,69.32409012131716,-2.1384607874599464,0.294652673484853,0.03995439588894287,73.77883315184016,-1.9337388895024827,0.7160625,0.09848702545203575,71.64179104477611,-2.061819808934058,77.7625,38.44517250979863,21.8614370679955,-1.5804975250016966,39.90625,23.763191470590066,15.035238841033674,-1.4268390692371116
663897,Luke Williams,2,20,25,18,4,1,1,36,8,1,24,0,105,4,11,1,113.0,33,50.0,0,0,0,0.229,0.283,0.314,0.597,3.0,0.80,0.3185840707964602,0.008849557522123894,0.21238938053097345,0.02654867256637168,0.3382352941176471,0.24522500000000003,0.035177170627174285,93.3836272810684,-0.4612366404325378,0.294652673484853,0.03995439588894287,114.79118452153956,1.0908091503607311,0.7160625,0.09848702545203575,83.37261063105524,-1.208915585109074,77.7625,38.44517250979863,30.863205272464235,-1.3984200483506064,39.90625,23.763191470590066,7.517619420516837,-1.5530847380359714
500743,Miguel Rojas,117,134,129,32,17,2,6,55,24,1,95,4,409,3,9,9,441.0,134,148.0,1,3,0,0.232,0.28,0.328,0.608,32.0,1.04,0.12471655328798185,0.013605442176870748,0.21541950113378686,0.07256235827664399,0.2535612535612536,0.24522500000000003,0.035177170627174285,94.60699357732693,-0.3759540566853814,0.294652673484853,0.03995439588894287,86.05428573322897,-1.028458045963629,0.7160625,0.09848702545203575,84.90878938640132,-1.0972257462748498,77.7625,38.44517250979863,122.16685420350426,0.44836578625330986,39.90625,23.763191470590066,80.18794048551293,-0.3327099396469947
663743,Nick Fortes,10,38,48,32,5,1,7,33,13,0,39,5,158,8,18,5,176.0,67,67.0,0,0,0,0.247,0.324,0.424,0.748,19.0,0.79,0.1875,0.03977272727272727,0.2215909090909091,0.10795454545454546,0.2711864406779661,0.24522500000000003,0.035177170627174285,100.72382505861964,0.050458862050400025,0.294652673484853,0.03995439588894287,92.03596813517689,-0.5873254315273243,0.7160625,0.09848702545203575,104.46015536353322,0.324281293433457,77.7625,38.44517250979863,50.15270856775438,-1.0082540269554128,39.90625,23.763191470590066,47.61158966327329,-0.8797745044420532
682928,CJ Abrams,2,41,32,16,5,0,2,27,4,0,29,6,125,2,1,4,139.0,40,60.0,2,2,0,0.232,0.285,0.32,0.605,11.0,1.28,0.19424460431654678,0.014388489208633094,0.20863309352517986,0.07913669064748201,0.2755102040816326,0.24522500000000003,0.035177170627174285,94.60699357732693,-0.3759540566853814,0.294652673484853,0.03995439588894287,93.50337834141375,-0.47910796740435657,0.7160625,0.09848702545203575,84.48983154403422,-1.1276866114114565,77.7625,38.44517250979863,37.29303970422762,-1.2683647078855418,39.90625,23.763191470590066,27.564604541895065,-1.2164296212390122
514917,Cesar Hernandez,3,145,141,61,27,4,1,102,41,0,129,7,512,4,9,9,565.0,167,170.0,3,2,0,0.252,0.315,0.326,0.641,32.0,1.03,0.18053097345132743,0.0017699115044247787,0.22831858407079647,0.05663716814159292,0.31143552311435524,0.24522500000000003,0.035177170627174285,102.76276888571718,0.19259650162899408,0.294652673484853,0.03995439588894287,105.69580768808635,0.420050141069628,0.7160625,0.09848702545203575,89.51732565243955,-0.7621562297721773,77.7625,38.44517250979863,165.88972833949524,1.3327421014157486,39.90625,23.763191470590066,80.18794048551293,-0.3327099396469947
545121,Ildemaro Vargas,24,27,36,10,6,0,3,13,4,0,32,2,106,1,2,2,114.0,47,40.0,1,1,0,0.302,0.336,0.443,0.779,13.0,0.75,0.11403508771929824,0.02631578947368421,0.2807017543859649,0.11403508771929824,0.31868131868131866,0.24522500000000003,0.035177170627174285,123.15220715669281,1.6139728974149332,0.294652673484853,0.03995439588894287,108.1549048621481,0.6014017897618974,0.7160625,0.09848702545203575,108.7893864013267,0.6390435665117252,77.7625,38.44517250979863,41.15094036328564,-1.1903315036065032,39.90625,23.763191470590066,32.576350822239625,-1.1322658420397724
608841,Joey Meneses,19,37,25,21,8,0,7,31,5,0,43,1,135,0,0,10,142.0,72,65.0,0,1,0,0.319,0.345,0.533,0.878,18.0,1.48,0.21830985915492956,0.04929577464788732,0.3028169014084507,0.1267605633802817,0.3673469387755102,0.24522500000000003,0.035177170627174285,130.08461616882454,2.097240871982153,0.294652673484853,0.03995439588894287,124.67117112188501,1.8194309705674936,0.7160625,0.09848702545203575,122.6149951994414,1.6442521160197419,77.7625,38.44517250979863,55.29657611316509,-0.9042097545833612,39.90625,23.763191470590066,45.105716523101016,-0.9218563940416731
657041,Lane Thomas,1,94,111,52,22,2,15,110,31,0,103,4,414,3,6,8,453.0,174,181.0,0,4,0,0.249,0.305,0.42,0.725,47.0,0.85,0.24282560706401765,0.033112582781456956,0.22737306843267108,0.10375275938189846,0.3003412969283277,0.24522500000000003,0.035177170627174285,101.53940258945863,0.10731391788183765,0.294652673484853,0.03995439588894287,101.93061999953892,0.14237791153911405,0.7160625,0.09848702545203575,101.24814523871868,0.0907479940528064,77.7625,38.44517250979863,132.45458929432567,0.6564543309974131,39.90625,23.763191470590066,117.7760375880971,0.29851840434730353
671277,Luis Garcia,59,89,54,23,17,2,6,64,5,0,83,1,286,4,2,4,296.0,122,129.0,1,3,0,0.29,0.302,0.427,0.729,34.0,1.65,0.21621621621621623,0.02027027027027027,0.28040540540540543,0.11486486486486487,0.3515981735159817,0.24522500000000003,0.035177170627174285,118.25874197165867,1.2728425624263073,0.294652673484853,0.03995439588894287,119.32631370950585,1.4252624464505546,0.7160625,0.09848702545203575,101.80675569520817,0.1313624809016152,77.7625,38.44517250979863,106.73525156727214,0.13623296913715502,39.90625,23.763191470590066,85.19968676585748,-0.24854616044775493
572228,Luke Voit,69,52,73,38,18,0,13,110,39,1,67,3,298,1,1,5,344.0,124,133.0,0,4,0,0.225,0.317,0.416,0.733,48.0,0.71,0.31976744186046513,0.0377906976744186,0.19476744186046513,0.13953488372093023,0.3016759776536313,0.24522500000000003,0.035177170627174285,91.75247221939034,-0.5749467520954131,0.294652673484853,0.03995439588894287,102.3835874576374,0.17578301492281936,0.7160625,0.09848702545203575,102.36536615169764,0.17197696775042398,77.7625,38.44517250979863,86.15978138562932,-0.27994412035105143,39.90625,23.763191470590066,120.2819107282694,0.3406002939469234
443558,Nelson Cruz,120,133,88,50,16,0,10,115,49,1,104,4,437,0,4,16,495.0,150,196.0,0,3,2,0.238,0.318,0.343,0.661,64.0,1.51,0.23232323232323232,0.020202020202020204,0.2101010101010101,0.1292929292929293,0.2984126984126984,0.24522500000000003,0.035177170627174285,97.053726169844,-0.2053888891910693,0.294652673484853,0.03995439588894287,101.276087158272,0.09410791589232734,0.7160625,0.09848702545203575,92.31037793488697,-0.5590837955281333,77.7625,38.44517250979863,133.74055618067834,0.682465399090426,39.90625,23.763191470590066,160.37588097102585,1.0139105275408415
656180,Riley Adams,1,23,26,9,2,0,3,30,9,0,18,1,97,4,16,1,107.0,29,40.0,0,0,0,0.186,0.262,0.299,0.561,6.0,0.88,0.2803738317757009,0.028037383177570093,0.16822429906542055,0.056074766355140186,0.234375,0.24522500000000003,0.035177170627174285,75.84871036802934,-1.683620340808446,0.294652673484853,0.03995439588894287,79.54280449182768,-1.5086618667042466,0.7160625,0.09848702545203575,78.34511652264992,-1.5744459667483521,77.7625,38.44517250979863,23.147403954348174,-1.5544864569086838,39.90625,23.763191470590066,15.035238841033674,-1.4268390692371116
645302,Victor Robles,2,78,88,40,9,2,4,87,17,0,70,9,312,2,14,3,349.0,95,124.0,10,1,0,0.224,0.283,0.304,0.587,28.0,0.89,0.2492836676217765,0.011461318051575931,0.20057306590257878,0.08022922636103152,0.2972972972972973,0.24522500000000003,0.035177170627174285,91.34468345397083,-0.6033742800111319,0.294652673484853,0.03995439588894287,100.89753939143546,0.06619105992229943,0.7160625,0.09848702545203575,81.97608448983154,-1.310451802231096,77.7625,38.44517250979863,90.01768204468735,-0.20191091607201275,39.90625,23.763191470590066,70.1644479248238,-0.5010374980454743
405395,Albert Pujols,55,63,81,29,11,0,16,42,22,1,63,8,244,2,1,12,279.0,122,128.0,0,5,0,0.258,0.333,0.5,0.833,43.0,0.78,0.15053763440860216,0.05734767025089606,0.22580645161290322,0.15412186379928317,0.24607329842931938,0.24522500000000003,0.035177170627174285,105.20950147823427,0.363161669123307,0.294652673484853,0.03995439588894287,83.51300380852274,-1.215870593828142,0.7160625,0.09848702545203575,116.33062756393471,1.187339138970643,77.7625,38.44517250979863,81.01591384021862,-0.3839883927231031,39.90625,23.763191470590066,107.75254502740799,0.13019084594882402
668800,Andrew Knizner,1,55,63,24,8,0,2,49,25,0,47,6,213,7,19,8,245.0,61,98.0,1,0,3,0.221,0.32,0.286,0.606,22.0,0.87,0.2,0.00816326530612245,0.19183673469387755,0.08979591836734693,0.2777777777777778,0.24522500000000003,0.035177170627174285,90.1213171577123,-0.6886568637582884,0.294652673484853,0.03995439588894287,94.27295347179576,-0.4223539195531988,0.7160625,0.09848702545203575,84.62948415815657,-1.1175329896992543,77.7625,38.44517250979863,60.440443658575795,-0.8001654822113096,39.90625,23.763191470590066,55.12920908379013,-0.7535288356431935
680977,Brendan Donovan,16,101,70,48,18,1,3,60,46,1,94,10,322,3,2,7,381.0,123,107.0,1,2,0,0.292,0.395,0.382,0.777,38.0,1.44,0.15748031496062992,0.007874015748031496,0.24671916010498687,0.09973753280839895,0.3486590038314176,0.24522500000000003,0.035177170627174285,119.0743195024977,1.3296976182577451,0.294652673484853,0.03995439588894287,118.32881056459881,1.3516993348286495,0.7160625,0.09848702545203575,108.51008117308196,0.6187363230873208,77.7625,38.44517250979863,120.88088731715159,0.42235471816029696,39.90625,23.763191470590066,95.22317932654659,-0.0802186020492754
572816,Corey Dickerson,18,57,62,24,14,1,5,35,9,1,62,1,214,0,0,2,226.0,93,89.0,0,2,0,0.29,0.319,0.435,0.754,29.0,0.92,0.15486725663716813,0.022123893805309734,0.2743362831858407,0.12831858407079647,0.32386363636363635,0.24522500000000003,0.035177170627174285,118.25874197165867,1.2728425624263073,0.294652673484853,0.03995439588894287,109.91369347961641,0.7311076097853675,0.7160625,0.09848702545203575,105.29807104826743,0.3852030237066702,77.7625,38.44517250979863,79.72994695386593,-0.409999460816116,39.90625,23.763191470590066,72.67032106499607,-0.45895560844585437
663457,Lars Nootbaar,5,64,62,43,10,3,11,59,40,0,51,1,231,0,4,2,277.0,100,83.0,0,5,0,0.221,0.332,0.433,0.765,35.0,1.03,0.21299638989169675,0.039711191335740074,0.18411552346570398,0.1263537906137184,0.24096385542168675,0.24522500000000003,0.035177170627174285,90.1213171577123,-0.6886568637582884,0.294652673484853,0.03995439588894287,81.7789475899915,-1.343752467498184,0.7160625,0.09848702545203575,106.83424980361352,0.4968928625408944,77.7625,38.44517250979863,65.58431120398649,-0.696121209839258,39.90625,23.763191470590066,87.70555990602976,-0.20646427084813504
571448,Nolan Arenado,14,89,192,67,37,1,28,67,44,3,147,6,491,3,4,14,545.0,270,219.0,0,4,0,0.299,0.361,0.55,0.911,90.0,0.46,0.12293577981651377,0.05137614678899083,0.26972477064220185,0.1651376146788991,0.2975,0.24522500000000003,0.035177170627174285,121.92884086043428,1.5286903136677767,0.294652673484853,0.03995439588894287,100.96633316829326,0.07126441163223654,0.7160625,0.09848702545203575,127.22353146547962,1.9793216325224146,77.7625,38.44517250979863,189.03713229384343,1.8009413270899808,39.90625,23.763191470590066,225.5285826155051,2.1080396571309583
669357,Nolan Gorman,16,38,72,44,12,0,14,98,25,0,63,2,271,0,1,2,298.0,117,128.0,0,0,0,0.232,0.302,0.432,0.734,35.0,0.53,0.3288590604026846,0.04697986577181208,0.21140939597315436,0.1174496644295302,0.3081761006289308,0.24522500000000003,0.035177170627174285,94.60699357732693,-0.3759540566853814,0.294652673484853,0.03995439588894287,104.58961630455832,0.3384715709797606,0.7160625,0.09848702545203575,102.50501876582001,0.1821305894626262,77.7625,38.44517250979863,81.01591384021862,-0.3839883927231031,39.90625,23.763191470590066,87.70555990602976,-0.20646427084813504
657557,Paul DeJong,56,30,50,16,8,0,6,62,19,0,26,4,166,2,3,2,191.0,52,76.0,0,2,0,0.157,0.257,0.313,0.57,24.0,0.60,0.32460732984293195,0.031413612565445025,0.13612565445026178,0.1256544502617801,0.2,0.24522500000000003,0.035177170627174285,64.02283617086348,-2.5080186503642907,0.294652673484853,0.03995439588894287,67.87652649969296,-2.3690177608478757,0.7160625,0.09848702545203575,79.60199004975124,-1.4830633713385335,77.7625,38.44517250979863,33.435139045169585,-1.3463979121645806,39.90625,23.763191470590066,60.1409553641347,-0.6693650564439537
502671,Paul Goldschmidt,19,102,114,100,36,0,35,120,72,1,162,4,495,0,6,6,576.0,303,186.0,0,3,2,0.327,0.415,0.612,1.027,109.0,0.89,0.20833333333333334,0.06076388888888889,0.28125,0.1892361111111111,0.37026239067055394,0.24522500000000003,0.035177170627174285,133.34692629218063,2.3246610953079037,0.294652673484853,0.03995439588894287,125.66062486094758,1.8924004606618379,0.7160625,0.09848702545203575,143.4232347036746,3.1571417511378677,77.7625,38.44517250979863,208.32663558913356,2.1911073484851746,39.90625,23.763191470590066,273.1401722787784,2.9075955595237364
669242,Tommy Edman,2,150,133,87,28,4,13,96,40,2,137,5,514,3,27,9,561.0,212,173.0,1,1,0,0.267,0.325,0.412,0.737,54.0,1.13,0.1711229946524064,0.023172905525846704,0.24420677361853832,0.0962566844919786,0.3054187192118227,0.24522500000000003,0.035177170627174285,108.87960036700987,0.6190094203647764,0.294652673484853,0.03995439588894287,103.6538089404178,0.26945835339107427,0.7160625,0.09848702545203575,102.92397660818713,0.2125914545992328,77.7625,38.44517250979863,176.17746343031666,1.5408306461598518,39.90625,23.763191470590066,135.31714956930304,0.5930916315446427
641933,Tyler O'Neill,1,73,83,51,9,1,13,96,35,0,72,4,317,4,12,9,363.0,122,142.0,0,7,0,0.227,0.306,0.385,0.691,57.0,0.88,0.2644628099173554,0.03581267217630854,0.19834710743801653,0.15702479338842976,0.2744186046511628,0.24522500000000003,0.035177170627174285,92.56804975022938,-0.5180916962639754,0.294652673484853,0.03995439588894287,93.13290845306707,-0.506429102067587,0.7160625,0.09848702545203575,96.49995635855807,-0.2544751441620684,77.7625,38.44517250979863,92.5896158173927,-0.14988877988598692,39.90625,23.763191470590066,142.83476898981988,0.7193373003435024
425877,Yadier Molina,1,57,82,17,8,0,4,34,5,0,50,1,223,10,14,7,229.0,70,89.0,0,0,0,0.224,0.245,0.314,0.559,19.0,0.70,0.14847161572052403,0.017467248908296942,0.2183406113537118,0.08296943231441048,0.24864864864864866,0.24522500000000003,0.035177170627174285,91.34468345397083,-0.6033742800111319,0.294652673484853,0.03995439588894287,84.38703294556421,-1.1514133504627884,0.7160625,0.09848702545203575,78.06581129440518,-1.5947532101727566,77.7625,38.44517250979863,64.29834431763382,-0.7221322779322709,39.90625,23.763191470590066,47.61158966327329,-0.8797745044420532
457705,Andrew McCutchen,68,117,131,61,21,0,15,100,44,0,111,3,455,6,8,9,506.0,177,197.0,0,4,0,0.244,0.312,0.389,0.701,60.0,0.89,0.1976284584980237,0.029644268774703556,0.21936758893280633,0.11857707509881422,0.27906976744186046,0.24522500000000003,0.035177170627174285,99.50045876236109,-0.03482372169675641,0.294652673484853,0.03995439588894287,94.71143232515296,-0.3900173108938192,0.7160625,0.09848702545203575,97.89648249978178,-0.1529389270400464,77.7625,38.44517250979863,142.74232438514707,0.8645428757415163,39.90625,23.763191470590066,150.35238841033674,0.8455829691423621
592885,Christian Yelich,31,151,80,87,21,4,12,136,74,5,126,4,490,2,16,9,571.0,191,165.0,1,2,0,0.257,0.358,0.39,0.748,48.0,1.89,0.2381786339754816,0.021015761821366025,0.22066549912434325,0.0840630472854641,0.3313953488372093,0.24522500000000003,0.035177170627174285,104.80171271281475,0.33473414120758815,0.294652673484853,0.03995439588894287,112.46982588611911,0.9196153398110711,0.7160625,0.09848702545203575,104.46015536353322,0.324281293433457,77.7625,38.44517250979863,162.03182768043723,1.25470889713671,39.90625,23.763191470590066,120.2819107282694,0.3406002939469234
592669,Hunter Renfroe,7,81,113,49,18,1,25,101,33,1,99,4,390,1,1,9,431.0,194,172.0,1,3,0,0.254,0.316,0.497,0.813,62.0,0.72,0.23433874709976799,0.058004640371229696,0.2296983758700696,0.14385150812064965,0.27715355805243447,0.24522500000000003,0.035177170627174285,103.57834641655622,0.2494515574604317,0.294652673484853,0.03995439588894287,94.06110413815128,-0.43797722486053975,0.7160625,0.09848702545203575,113.53757528148729,0.9842667047265989,77.7625,38.44517250979863,127.31072174891496,0.5524100586253615,39.90625,23.763191470590066,155.36413469068128,0.9297467483416018
669374,Keston Hiura,22,29,31,31,4,1,14,96,20,0,48,7,203,1,5,3,231.0,96,92.0,0,1,0,0.236,0.325,0.473,0.798,30.0,0.94,0.4155844155844156,0.06060606060606061,0.2077922077922078,0.12987012987012986,0.3617021276595745,0.24522500000000003,0.035177170627174285,96.23814863900499,-0.2622439450225069,0.294652673484853,0.03995439588894287,122.75542026540214,1.6781496174061035,0.7160625,0.09848702545203575,111.44278606965175,0.831962379043567,77.7625,38.44517250979863,61.72641054492847,-0.7741544141182967,39.90625,23.763191470590066,75.17619420516837,-0.4168737188462345
543939,Kolten Wong,1,105,102,56,21,4,11,74,36,1,90,13,364,4,14,5,420.0,152,136.0,2,5,0,0.247,0.333,0.418,0.751,37.0,1.03,0.1761904761904762,0.02619047619047619,0.21428571428571427,0.0880952380952381,0.27816901408450706,0.24522500000000003,0.035177170627174285,100.72382505861964,0.050458862050400025,0.294652673484853,0.03995439588894287,94.40573227950252,-0.41256184791690753,0.7160625,0.09848702545203575,104.87911320590031,0.3547421585700636,77.7625,38.44517250979863,115.73701977174086,0.31831044578824536,39.90625,23.763191470590066,92.71730618637432,-0.12230049164889528
649966,Luis Urias,23,80,112,48,12,1,15,91,48,0,80,9,358,2,1,6,420.0,139,153.0,0,5,0,0.223,0.326,0.388,0.714,43.0,0.71,0.21666666666666667,0.03571428571428571,0.19047619047619047,0.10238095238095238,0.2529182879377432,0.24522500000000003,0.035177170627174285,90.93689468855132,-0.6318018079268507,0.294652673484853,0.03995439588894287,85.83607436731599,-1.0445505336412702,0.7160625,0.09848702545203575,99.7119664833726,-0.020941844781417814,77.7625,38.44517250979863,102.87735090821411,0.0581997648581163,39.90625,23.763191470590066,107.75254502740799,0.13019084594882402
553882,Omar Narvaez,1,52,72,19,11,1,4,49,26,1,48,3,220,9,31,3,250.0,73,89.0,0,1,3,0.218,0.308,0.332,0.64,21.0,0.72,0.196,0.016,0.192,0.084,0.2619047619047619,0.24522500000000003,0.035177170627174285,88.89795086145375,-0.7739394475054447,0.294652673484853,0.03995439588894287,88.88592755912173,-0.8196322545112962,0.7160625,0.09848702545203575,89.37767303831718,-0.7723098514843795,77.7625,38.44517250979863,61.72641054492847,-0.7741544141182967,39.90625,23.763191470590066,52.62333594361785,-0.7956107252428134
642133,Rowdy Tellez,8,122,126,54,22,0,28,103,54,9,102,5,452,1,2,18,512.0,208,181.0,0,1,0,0.226,0.314,0.46,0.774,76.0,0.97,0.201171875,0.0546875,0.19921875,0.1484375,0.22981366459627328,0.24522500000000003,0.035177170627174285,92.16026098480987,-0.5465192241796942,0.294652673484853,0.03995439588894287,77.99476647480246,-1.6228254099700588,0.7160625,0.09848702545203575,108.09112333071485,0.5882754579507142,77.7625,38.44517250979863,131.16862240797298,0.6304432629044002,39.90625,23.763191470590066,190.44635865309317,1.5188932027362803
621438,Tyrone Taylor,1,74,87,40,16,2,16,91,19,0,72,6,322,2,3,10,349.0,140,137.0,0,2,0,0.224,0.278,0.435,0.713,46.0,0.85,0.2607449856733524,0.045845272206303724,0.20630372492836677,0.1318051575931232,0.25806451612903225,0.24522500000000003,0.035177170627174285,91.34468345397083,-0.6033742800111319,0.294652673484853,0.03995439588894287,87.58261483831348,-0.9157479807108363,0.7160625,0.09848702545203575,99.57231386925022,-0.03109546649362001,77.7625,38.44517250979863,92.5896158173927,-0.14988877988598692,39.90625,23.763191470590066,115.27016444792481,0.25643651474768364
642715,Willy Adames,2,92,139,71,25,0,26,137,39,0,108,1,472,2,5,10,516.0,211,212.0,0,4,0,0.229,0.287,0.447,0.734,79.0,0.66,0.2655038759689923,0.050387596899224806,0.20930232558139536,0.15310077519379844,0.26198083067092653,0.24522500000000003,0.035177170627174285,93.3836272810684,-0.4612366404325378,0.294652673484853,0.03995439588894287,88.91174397723358,-0.8177283647271518,0.7160625,0.09848702545203575,102.50501876582001,0.1821305894626262,77.7625,38.44517250979863,138.88442372608904,0.7865096714624776,39.90625,23.763191470590066,197.96397807361,1.6451388715351398
663845,Alfonso Rivas,2,46,35,22,5,1,3,73,24,1,48,2,200,1,4,1,228.0,64,79.0,0,2,0,0.24,0.325,0.32,0.645,24.0,1.31,0.3201754385964912,0.013157894736842105,0.21052631578947367,0.10526315789473684,0.35714285714285715,0.24522500000000003,0.035177170627174285,97.86930370068303,-0.14853383335963166,0.294652673484853,0.03995439588894287,121.208083035166,1.564037755237288,0.7160625,0.09848702545203575,90.07593610892903,-0.7215417429233685,77.7625,38.44517250979863,61.72641054492847,-0.7741544141182967,39.90625,23.763191470590066,60.1409553641347,-0.6693650564439537
666624,Christopher Morel,2,80,56,49,16,4,13,113,29,0,80,3,325,6,9,5,361.0,143,135.0,2,2,0,0.246,0.312,0.44,0.752,38.0,1.43,0.31301939058171746,0.036011080332409975,0.22160664819944598,0.10526315789473684,0.3333333333333333,0.24522500000000003,0.035177170627174285,100.31603629320011,0.022031334134681214,0.294652673484853,0.03995439588894287,113.12754416615492,0.9681202528001412,0.7160625,0.09848702545203575,105.0187658200227,0.3648957802822658,77.7625,38.44517250979863,102.87735090821411,0.0581997648581163,39.90625,23.763191470590066,95.22317932654659,-0.0802186020492754
614177,Franmil Reyes,12,53,52,24,9,0,9,104,14,0,56,1,263,0,2,8,280.0,92,122.0,0,2,0,0.213,0.254,0.35,0.604,28.0,1.02,0.37142857142857144,0.03214285714285714,0.2,0.1,0.3092105263157895,0.24522500000000003,0.035177170627174285,86.8590070343562,-0.9160770870840389,0.294652673484853,0.03995439588894287,104.94068241728844,0.3643617305940863,0.7160625,0.09848702545203575,84.35017892991183,-1.1378402331236588,77.7625,38.44517250979863,72.01414563574988,-0.5660658693741933,39.90625,23.763191470590066,70.1644479248238,-0.5010374980454743
664023,Ian Happ,10,129,100,63,36,2,16,130,50,3,133,6,489,4,7,10,548.0,221,228.0,0,3,0,0.272,0.345,0.452,0.797,64.0,1.29,0.23722627737226276,0.029197080291970802,0.2427007299270073,0.11678832116788321,0.33815028901734107,0.24522500000000003,0.035177170627174285,110.91854419410745,0.7611470599433704,0.294652673484853,0.03995439588894287,114.76233526682189,1.0886815972238424,0.7160625,0.09848702545203575,111.30313345552938,0.8218087573313648,77.7625,38.44517250979863,171.03359588490596,1.4367863737878002,39.90625,23.763191470590066,160.37588097102585,1.0139105275408415
676369,Nelson Velazquez,6,33,35,18,5,1,6,49,15,0,30,1,147,1,4,5,163.0,55,69.0,0,0,0,0.204,0.282,0.374,0.656,19.0,0.94,0.3006134969325153,0.03680981595092025,0.18404907975460122,0.1165644171779141,0.2608695652173913,0.24522500000000003,0.035177170627174285,83.18890814558057,-1.171924838325508,0.294652673484853,0.03995439588894287,88.53459978220819,-0.8455417111389987,0.7160625,0.09848702545203575,91.61211486427511,-0.6098519040891442,77.7625,38.44517250979863,38.57900659058029,-1.242353639792529,39.90625,23.763191470590066,47.61158966327329,-0.8797745044420532
663611,Nick Madrigal,59,90,42,19,7,0,0,27,14,0,52,3,209,1,3,6,228.0,59,75.0,2,0,0,0.249,0.305,0.282,0.587,7.0,2.14,0.11842105263157894,0.0,0.22807017543859648,0.03070175438596491,0.2857142857142857,0.24522500000000003,0.035177170627174285,101.53940258945863,0.10731391788183765,0.294652673484853,0.03995439588894287,96.96646642813278,-0.2237147520741508,0.7160625,0.09848702545203575,81.97608448983154,-1.310451802231096,77.7625,38.44517250979863,66.87027809033917,-0.6701101417462451,39.90625,23.763191470590066,17.54111198120595,-1.3847571796374918
663538,Nico Hoerner,122,131,131,50,20,5,9,51,26,3,126,6,438,2,18,10,471.0,183,157.0,0,1,0,0.288,0.335,0.418,0.753,49.0,1.00,0.10828025477707007,0.01910828025477707,0.267515923566879,0.1040339702760085,0.3087071240105541,0.24522500000000003,0.035177170627174285,117.44316444081963,1.2159875065948698,0.294652673484853,0.03995439588894287,104.76983641773188,0.3517623083268936,0.7160625,0.09848702545203575,105.15841843414506,0.375049401994468,77.7625,38.44517250979863,162.03182768043723,1.25470889713671,39.90625,23.763191470590066,122.78778386844166,0.3826821835465433
664731,P.J. Higgins,1,37,41,18,7,1,6,48,14,0,36,2,158,2,11,1,178.0,63,66.0,3,1,0,0.228,0.297,0.399,0.696,24.0,0.90,0.2696629213483146,0.033707865168539325,0.20224719101123595,0.1348314606741573,0.2857142857142857,0.24522500000000003,0.035177170627174285,92.97583851564889,-0.48966416834825666,0.294652673484853,0.03995439588894287,96.96646642813278,-0.2237147520741508,0.7160625,0.09848702545203575,97.19821942916992,-0.2037070356010574,77.7625,38.44517250979863,46.29480790869635,-1.0862872312344514,39.90625,23.763191470590066,60.1409553641347,-0.6693650564439537
542364,Rafael Ortega,21,69,101,33,14,1,6,73,44,2,70,2,305,7,11,9,360.0,104,137.0,1,7,1,0.23,0.324,0.341,0.665,32.0,0.68,0.20277777777777778,0.016666666666666666,0.19444444444444445,0.08888888888888889,0.27467811158798283,0.24522500000000003,0.035177170627174285,93.79141604648792,-0.43280911251681903,0.294652673484853,0.03995439588894287,93.22098060043666,-0.4999340235900808,0.7160625,0.09848702545203575,92.86898839137645,-0.5184693086793245,77.7625,38.44517250979863,90.01768204468735,-0.20191091607201275,39.90625,23.763191470590066,80.18794048551293,-0.3327099396469947
673548,Seiya Suzuki,1,72,93,46,22,1,12,98,37,3,93,3,353,4,8,8,396.0,153,138.0,0,3,0,0.263,0.336,0.433,0.769,44.0,0.77,0.2474747474747475,0.030303030303030304,0.23484848484848486,0.1111111111111111,0.32926829268292684,0.24522500000000003,0.035177170627174285,107.24844530533184,0.5052993087019011,0.294652673484853,0.03995439588894287,111.7479399690067,0.866378240188922,0.7160625,0.09848702545203575,107.39286026010299,0.5375073493897032,77.7625,38.44517250979863,119.59492043079891,0.39634365006728406,39.90625,23.763191470590066,110.25841816758026,0.17227273554844388
