,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,plateAppearances,totalBases,leftOnBase,sacBunts,sacFlies,catchersInterference,avg,obp,slg,ops,rbi,groundOutsToAirouts,babip,difstrikeOutsbaseOnBalls,strikeOutsperplateAppearance,homeRunsperplateAppearance,hitsperplateAppearance,rbiperplateAppearance,baseOnBallsperplateAppearance,totalBasesperplateAppearance,difstrikeOutsbaseOnBallsperplateAppearance,avg_mean,avg_std,normalized_avg,avg_z_score,babip_mean,babip_std,normalized_babip,babip_z_score,ops_mean,ops_std,normalized_ops,ops_z_score,hits_mean,hits_std,normalized_hits,hits_z_score,rbi_mean,rbi_std,normalized_rbi,rbi_z_score,baseOnBalls_mean,baseOnBalls_std,normalized_baseOnBalls,baseOnBalls_z_score,totalBases_mean,totalBases_std,normalized_totalBases,totalBases_z_score,difstrikeOutsbaseOnBalls_mean,difstrikeOutsbaseOnBalls_std,normalized_difstrikeOutsbaseOnBalls,difstrikeOutsbaseOnBalls_z_score
672695,Geraldo Perdomo,145,141,110,58,10,2,5,102,48,0,83,5,423,2,9,3,489.0,112,166.0,11,2,0,0.196,0.285,0.265,0.55,40.0,1.28,0.24528301886792453,54,0.2085889570552147,0.010224948875255624,0.16973415132924335,0.081799591002045,0.09815950920245399,0.22903885480572597,0.11042944785276074,0.24411111111111114,0.03362600295209292,80.29130632680928,-1.4307710369161388,0.29513220777658894,0.04118141126640814,83.10953952325,-1.210477916509059,0.7175370370370371,0.09382679555349382,76.65109556868919,-1.785599050342911,87.67901234567901,43.679330404764016,94.66347507744297,-0.10712188814068181,45.19753086419753,26.520082512582736,88.5004097241191,-0.19598471693033037,33.49382716049383,19.84450325620344,143.30998894213047,0.7309919856508127,145.44444444444446,75.79729423709395,77.00534759358288,-0.4412353340718236,54.30246913580247,27.482595171194475,99.44299192906672,-0.011005843295304853
664983,Jake McCarthy,96,86,65,53,16,3,8,70,23,0,91,6,308,3,23,2,341.0,137,108.0,3,1,0,0.295,0.355,0.445,0.8,43.0,1.32,0.3593073593073593,47,0.20527859237536658,0.02346041055718475,0.2668621700879765,0.12609970674486803,0.06744868035190615,0.40175953079178883,0.1378299120234604,0.24411111111111114,0.03362600295209292,120.84660901228948,1.5133790644517107,0.29513220777658894,0.04118141126640814,121.74454357734825,1.5583524108878297,0.7175370370370371,0.09382679555349382,111.4925026453661,0.8788849973667494,87.67901234567901,43.679330404764016,103.78766544635315,0.07603110266449446,45.19753086419753,26.520082512582736,95.13794045342803,-0.08286289694441523,33.49382716049383,19.84450325620344,68.66936970143752,-0.5288027130239924,145.44444444444446,75.79729423709395,94.19404125286476,-0.11140825710783597,54.30246913580247,27.482595171194475,86.55223371603957,-0.26571250241521793
656669,Jordan Luplow,5,47,62,26,5,0,11,57,25,1,35,3,200,1,5,5,229.0,73,104.0,0,1,0,0.175,0.275,0.365,0.64,28.0,0.76,0.18045112781954886,32,0.24890829694323144,0.048034934497816595,0.15283842794759825,0.1222707423580786,0.1091703056768559,0.31877729257641924,0.13973799126637554,0.24411111111111114,0.03362600295209292,71.68866636322257,-2.055287725085077,0.29513220777658894,0.04118141126640814,61.142472107330256,-2.784777802177604,0.7175370370370371,0.09382679555349382,89.19400211629286,-0.8263847931674336,87.67901234567901,43.679330404764016,39.91833286398197,-1.2060398329717394,45.19753086419753,26.520082512582736,61.95028680688336,-0.6484719968739908,33.49382716049383,19.84450325620344,74.64061924069296,-0.428019137130008,145.44444444444446,75.79729423709395,50.19098548510313,-0.9557655741356442,54.30246913580247,27.482595171194475,58.92918040240991,-0.8115124862436031
668942,Josh Rojas,5,112,117,65,24,1,8,97,54,2,116,2,433,3,22,7,498.0,166,154.0,4,5,0,0.268,0.348,0.383,0.731,54.0,0.96,0.32432432432432434,43,0.19477911646586346,0.01606425702811245,0.23293172690763053,0.10843373493975904,0.10843373493975904,0.3333333333333333,0.08634538152610442,0.24411111111111114,0.03362600295209292,109.78607191624943,0.7104290368059343,0.29513220777658894,0.04118141126640814,109.89119986858007,0.7088663464903531,0.7175370370370371,0.09382679555349382,101.87627429220325,0.1434874001988825,87.67901234567901,43.679330404764016,132.3007603491974,0.6483841989306703,45.19753086419753,26.520082512582736,119.47555312756077,0.3319171096706069,33.49382716049383,19.84450325620344,161.2237375598968,1.033342713332766,145.44444444444446,75.79729423709395,114.13292589763178,0.27119115217038964,54.30246913580247,27.482595171194475,79.18608616573832,-0.41125916476945396
656976,Pavin Smith,19,58,67,23,8,0,9,65,27,1,51,1,238,0,1,2,269.0,86,104.0,0,3,0,0.214,0.294,0.361,0.655,33.0,0.87,0.25149700598802394,38,0.241635687732342,0.03345724907063197,0.1895910780669145,0.12267657992565056,0.10037174721189591,0.31970260223048325,0.1412639405204461,0.24411111111111114,0.03362600295209292,87.66499772416931,-0.8954710184856209,0.29513220777658894,0.04118141126640814,85.21503223341986,-1.0595849060704345,0.7175370370370371,0.09382679555349382,91.28448654089348,-0.6665157503048538,87.67901234567901,43.679330404764016,58.166713601802314,-0.8397338513613869,45.19753086419753,26.520082512582736,73.01283802239826,-0.459935630230799,33.49382716049383,19.84450325620344,80.6118687799484,-0.32723556123602354,145.44444444444446,75.79729423709395,59.129106187929715,-0.7842554941143707,54.30246913580247,27.482595171194475,69.97840172786177,-0.5931924927122489
676701,Alan Trejo,34,29,24,15,6,0,4,30,5,0,31,2,114,2,0,3,121.0,49,47.0,0,0,0,0.272,0.314,0.43,0.744,16.0,1.21,0.3375,25,0.24793388429752067,0.03305785123966942,0.256198347107438,0.1322314049586777,0.04132231404958678,0.4049586776859504,0.2066115702479339,0.24411111111111114,0.03362600295209292,111.42467000455166,0.8293845964571607,0.29513220777658894,0.04118141126640814,114.35552986324113,1.0288086522661422,0.7175370370370371,0.09382679555349382,103.68802746019045,0.282040570679785,87.67901234567901,43.679330404764016,35.35623767952689,-1.2976163283743276,45.19753086419753,26.520082512582736,35.40016388964764,-1.1009592768176515,33.49382716049383,19.84450325620344,14.928123848138592,-1.435854896069852,145.44444444444446,75.79729423709395,33.68983957219251,-1.2723995680210722,54.30246913580247,27.482595171194475,46.03842218938274,-1.0662191453635161
663898,Brendan Rodgers,1,163,123,71,30,3,12,99,45,0,137,2,517,0,0,25,569.0,209,241.0,0,5,0,0.265,0.323,0.404,0.727,62.0,1.33,0.30413625304136255,54,0.17398945518453426,0.0210896309314587,0.24077328646748683,0.10896309314586995,0.07908611599297012,0.36731107205623903,0.09490333919156414,0.24411111111111114,0.03362600295209292,108.55712335002275,0.6212123670675145,0.29513220777658894,0.04118141126640814,103.05085145826902,0.2186434361495097,0.7175370370370371,0.09382679555349382,101.31881177897644,0.10085565543552791,87.67901234567901,43.679330404764016,156.2517600675866,1.129160799794258,45.19753086419753,26.520082512582736,137.17563507238458,0.6335752962997139,33.49382716049383,19.84450325620344,134.35311463324732,0.5798166218098362,145.44444444444446,75.79729423709395,143.69747899159663,0.8384937245484483,54.30246913580247,27.482595171194475,99.44299192906672,-0.011005843295304853
543068,C.J. Cron,149,124,143,79,28,3,29,162,42,6,148,8,572,0,0,16,628.0,269,267.0,0,5,1,0.259,0.316,0.47,0.786,102.0,0.87,0.3082901554404145,120,0.25796178343949044,0.04617834394904458,0.2356687898089172,0.1624203821656051,0.06687898089171974,0.428343949044586,0.1910828025477707,0.24411111111111114,0.03362600295209292,106.0992262175694,0.44277902759067495,0.29513220777658894,0.04118141126640814,104.45832319113946,0.319511819998227,0.7175370370370371,0.09382679555349382,109.54138384907219,0.7296738906950083,87.67901234567901,43.679330404764016,168.79752182483807,1.3809961621513753,45.19753086419753,26.520082512582736,225.6760447965037,2.141866229445249,33.49382716049383,19.84450325620344,125.39624032436416,0.4286412579688595,145.44444444444446,75.79729423709395,184.95034377387316,1.6300787092620186,54.30246913580247,27.482595171194475,220.98442650903718,2.3905140855495897
660707,Elehuris Montero,51,32,40,20,14,1,6,57,8,0,39,1,168,0,0,4,177.0,73,69.0,0,0,0,0.232,0.271,0.435,0.706,20.0,0.80,0.3142857142857143,49,0.3220338983050847,0.03389830508474576,0.22033898305084745,0.11299435028248588,0.04519774011299435,0.4124293785310734,0.2768361581920904,0.24411111111111114,0.03362600295209292,95.03868912152936,-0.3601710000551023,0.29513220777658894,0.04118141126640814,106.48980558693353,0.46510078018498946,0.7175370370370371,0.09382679555349382,98.39213358453557,-0.12296100457208377,87.67901234567901,43.679330404764016,44.48042804843706,-1.1144633375691513,45.19753086419753,26.520082512582736,44.25020486205955,-0.9501301835030979,33.49382716049383,19.84450325620344,23.884998157021744,-1.2846795322288755,145.44444444444446,75.79729423709395,50.19098548510313,-0.9557655741356442,54.30246913580247,27.482595171194475,90.23530749119017,-0.1929391712380999
553869,Elias Diaz,103,100,89,28,18,2,9,79,25,0,78,2,343,1,0,8,373.0,127,174.0,0,3,0,0.227,0.282,0.37,0.652,51.0,1.12,0.26744186046511625,54,0.21179624664879357,0.024128686327077747,0.20911528150134048,0.13672922252010725,0.06702412868632708,0.34048257372654156,0.1447721179624665,0.24411111111111114,0.03362600295209292,92.99044151115157,-0.5088654496191353,0.29513220777658894,0.04118141126640814,90.61764640325738,-0.6723991835136506,0.7175370370370371,0.09382679555349382,90.86638965597336,-0.6984895588773697,87.67901234567901,43.679330404764016,88.96085609687412,-0.22159250739391698,45.19753086419753,26.520082512582736,112.83802239825185,0.21879528968469178,33.49382716049383,19.84450325620344,74.64061924069296,-0.428019137130008,145.44444444444446,75.79729423709395,87.31856378915201,-0.243339087893431,54.30246913580247,27.482595171194475,99.44299192906672,-0.011005843295304853
641658,Garrett Hampson,3,56,41,29,7,3,2,59,21,0,41,1,192,2,12,3,219.0,60,84.0,3,2,0,0.214,0.292,0.313,0.605,14.0,1.37,0.2932330827067669,38,0.2694063926940639,0.0091324200913242,0.1872146118721461,0.0639269406392694,0.0958904109589041,0.273972602739726,0.1735159817351598,0.24411111111111114,0.03362600295209292,87.66499772416931,-0.8954710184856209,0.29513220777658894,0.04118141126640814,99.35651717441166,-0.04611607546755357,0.7175370370370371,0.09382679555349382,84.3162051255581,-1.1994125598467864,87.67901234567901,43.679330404764016,46.7614756406646,-1.0686750898678572,45.19753086419753,26.520082512582736,30.97514340344168,-1.1763738234749281,33.49382716049383,19.84450325620344,62.69812016218208,-0.6295862889179767,145.44444444444446,75.79729423709395,41.252864782276546,-1.1272756541569178,54.30246913580247,27.482595171194475,69.97840172786177,-0.5931924927122489
578428,Jose Iglesias,117,144,111,48,30,0,3,55,17,0,128,8,435,3,2,11,463.0,167,178.0,0,3,0,0.294,0.33,0.384,0.714,47.0,1.30,0.32894736842105265,38,0.11879049676025918,0.0064794816414686825,0.27645788336933047,0.10151187904967603,0.0367170626349892,0.36069114470842334,0.08207343412526998,0.24411111111111114,0.03362600295209292,120.43695949021391,1.483640174538904,0.29513220777658894,0.04118141126640814,111.45763144565413,0.8211268046572967,0.7175370370370371,0.09382679555349382,99.50705861098923,-0.03769751504537456,87.67901234567901,43.679330404764016,145.98704590256267,0.9231136851384347,45.19753086419753,26.520082512582736,103.98798142583993,0.06796619637013827,33.49382716049383,19.84450325620344,50.75562108367121,-0.8311534407059457,145.44444444444446,75.79729423709395,114.82047364400304,0.2843842352489491,54.30246913580247,27.482595171194475,69.97840172786177,-0.5931924927122489
669911,Michael Toglia,17,21,20,10,7,2,2,36,9,0,22,0,99,1,1,2,108.0,39,36.0,0,0,0,0.222,0.287,0.394,0.681,11.0,1.05,0.32786885245901637,27,0.3333333333333333,0.018518518518518517,0.2037037037037037,0.10185185185185185,0.08333333333333333,0.3611111111111111,0.25,0.24411111111111114,0.03362600295209292,90.94219390077377,-0.6575598991831682,0.29513220777658894,0.04118141126640814,111.09219658845524,0.7949374165603416,0.7175370370370371,0.09382679555349382,94.90799287686788,-0.38940940934304885,87.67901234567901,43.679330404764016,25.091523514502956,-1.5036634430301508,45.19753086419753,26.520082512582736,24.33761267413275,-1.2894956434608433,33.49382716049383,19.84450325620344,26.870622926649464,-1.2342877442818834,145.44444444444446,75.79729423709395,26.814362108479756,-1.4043303988066673,54.30246913580247,27.482595171194475,49.72149596453336,-0.9934458141863981
545341,Randal Grichuk,138,131,112,59,21,3,18,123,24,0,129,6,493,0,4,12,525.0,210,210.0,0,2,0,0.262,0.303,0.426,0.729,71.0,1.17,0.3135593220338983,99,0.2342857142857143,0.03428571428571429,0.24571428571428572,0.13523809523809524,0.045714285714285714,0.4,0.18857142857142858,0.24411111111111114,0.03362600295209292,107.32817478379609,0.5319956973290947,0.29513220777658894,0.04118141126640814,106.24368122887435,0.4474619419451621,0.7175370370370371,0.09382679555349382,101.59754303558984,0.12217152781720521,87.67901234567901,43.679330404764016,147.1275696986764,0.9460078089890818,45.19753086419753,26.520082512582736,157.08822726031138,0.9729407562574593,33.49382716049383,19.84450325620344,71.65499447106524,-0.47841092507700017,145.44444444444446,75.79729423709395,144.3850267379679,0.8516868076270078,54.30246913580247,27.482595171194475,182.31215186995567,1.6263941081898505
641857,Ryan McMahon,1,125,116,66,23,3,20,156,59,0,128,5,522,3,7,7,589.0,217,224.0,0,3,0,0.245,0.326,0.416,0.742,67.0,1.08,0.30945558739255014,97,0.26485568760611206,0.03395585738539898,0.21731748726655348,0.11375212224108659,0.100169779286927,0.3684210526315789,0.16468590831918506,0.24411111111111114,0.03362600295209292,100.36413290851158,0.02643456881138263,0.29513220777658894,0.04118141126640814,104.85320789752768,0.3478117717554969,0.7175370370370371,0.09382679555349382,103.40929620357704,0.2607246982981077,87.67901234567901,43.679330404764016,145.98704590256267,0.9231136851384347,45.19753086419753,26.520082512582736,148.23818628789948,0.8221116629429058,33.49382716049383,19.84450325620344,176.1518614080354,1.285301653067727,145.44444444444446,75.79729423709395,149.19786096256684,0.9440383891769243,54.30246913580247,27.482595171194475,178.62907809480507,1.5536207770127326
602074,Yonathan Daza,112,135,69,56,21,2,2,57,26,0,112,4,367,3,0,12,403.0,143,139.0,1,5,0,0.305,0.353,0.39,0.743,34.0,1.96,0.3514376996805112,31,0.141439205955335,0.004962779156327543,0.27791563275434245,0.08436724565756824,0.06451612903225806,0.3548387096774194,0.07692307692307693,0.24411111111111114,0.03362600295209292,124.94310423304505,1.8107679635797767,0.29513220777658894,0.04118141126640814,119.07805736558063,1.36725503503691,0.7175370370370371,0.09382679555349382,103.54866183188376,0.27138263448894634,87.67901234567901,43.679330404764016,127.73866516474233,0.5568077035280822,45.19753086419753,26.520082512582736,75.22534826550122,-0.4222283569021606,33.49382716049383,19.84450325620344,77.62624401032068,-0.37762734918301577,145.44444444444446,75.79729423709395,98.31932773109243,-0.032249758636478956,54.30246913580247,27.482595171194475,57.08764351483461,-0.847899151832162
