,playername,gamesPlayed,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,plateAppearances,totalBases,leftOnBase,sacBunts,sacFlies,catchersInterference,avg,obp,slg,ops,rbi,groundOutsToAirouts,strikeOutsperplateAppearance,homeRunsperplateAppearance,hitsperplateAppearance,rbiperplateAppearance,babip,avg_mean,avg_std,normalized_avg,avg_z_score,babip_mean,babip_std,normalized_babip,babip_z_score,ops_mean,ops_std,normalized_ops,ops_z_score,hits_mean,hits_std,normalized_hits,hits_z_score,rbi_mean,rbi_std,normalized_rbi,rbi_z_score
662139,Daulton Varsho,14.0,111.0,121.0,67.0,20.0,3.0,24.0,117.0,41.0,0.0,110.0,5.0,452.0,6.0,12.0,6.0,506.0,208.0,155.0,2.0,5.0,2.0,0.243,0.31,0.46,0.77,68.0,0.92,0.23122529644268774,0.04743083003952569,0.21739130434782608,0.13438735177865613,0.2721518987341772,0.24486335403726708,0.034484144344613284,99.23902290541055,-0.05403509562672856,0.29410776537452055,0.03993361395671118,92.53475452700664,-0.5498091573716296,0.7179813664596273,0.09550454649188758,107.24512305895584,0.5446718030831269,78.67080745341615,38.23002360670137,139.82314858676773,0.8194918441298616,40.745341614906835,23.758493087500728,166.890243902439,1.147154336965578
656896,Emmanuel Rivera,2.0,57.0,48.0,24.0,8.0,3.0,6.0,46.0,11.0,0.0,47.0,2.0,198.0,0.0,0.0,7.0,211.0,79.0,89.0,0.0,0.0,0.0,0.237,0.284,0.399,0.683,22.0,1.19,0.21800947867298578,0.02843601895734597,0.22274881516587677,0.10426540284360189,0.2808219178082192,0.24486335403726708,0.034484144344613284,96.78867666083251,-0.22802810354479386,0.29410776537452055,0.03993361395671118,95.48266005510497,-0.3326983523380447,0.7179813664596273,0.09550454649188758,95.1278169470998,-0.3662795934285563,78.67080745341615,38.23002360670137,59.74261803252803,-0.8284276195912299,40.745341614906835,23.758493087500728,53.99390243902439,-0.7889953940205368
672695,Geraldo Perdomo,118.0,128.0,94.0,54.0,10.0,2.0,4.0,89.0,45.0,0.0,72.0,5.0,371.0,2.0,8.0,3.0,433.0,98.0,147.0,11.0,1.0,0.0,0.194,0.289,0.264,0.553,35.0,1.36,0.20554272517321015,0.009237875288683603,0.16628175519630484,0.08083140877598152,0.24372759856630824,0.24486335403726708,0.034484144344613284,79.22786190802323,-1.4749779936242602,0.29410776537452055,0.03993361395671118,82.87016776178706,-1.2615979826625607,0.7179813664596273,0.09550454649188758,77.02149746961375,-1.7274713353425664,78.67080745341615,38.23002360670137,91.52060634770251,-0.17449132446381263,40.745341614906835,23.758493087500728,85.89939024390243,-0.2418226439592434
664983,Jake McCarthy,8.0,66.0,52.0,45.0,14.0,2.0,8.0,54.0,20.0,0.0,71.0,4.0,240.0,1.0,16.0,2.0,267.0,113.0,87.0,2.0,1.0,0.0,0.296,0.358,0.471,0.829,38.0,1.27,0.20224719101123595,0.0299625468164794,0.26591760299625467,0.14232209737827714,0.35195530726256985,0.24486335403726708,0.034484144344613284,120.88374806584987,1.4829031409828466,0.29410776537452055,0.03993361395671118,119.66882506974459,1.448592705652866,0.7179813664596273,0.09550454649188758,115.46260651412258,1.1624434397979462,78.67080745341615,38.23002360670137,90.24948681509554,-0.2006487762689093,40.745341614906835,23.758493087500728,93.26219512195122,-0.11555200932971421
668942,Josh Rojas,5.0,97.0,108.0,59.0,21.0,1.0,8.0,82.0,49.0,2.0,104.0,1.0,383.0,3.0,19.0,7.0,441.0,151.0,135.0,4.0,4.0,0.0,0.272,0.352,0.394,0.746,47.0,0.90,0.18594104308390022,0.018140589569160998,0.23582766439909297,0.10657596371882086,0.32323232323232326,0.24486335403726708,0.034484144344613284,111.08236308753774,0.786931109310587,0.29410776537452055,0.03993361395671118,109.90268237926841,0.7293243704257346,0.7179813664596273,0.09550454649188758,103.90241792465073,0.29337486611438635,78.67080745341615,38.23002360670137,132.19643139112586,0.6625471332992815,40.745341614906835,23.758493087500728,115.35060975609754,0.26325989455887344
606466,Ketel Marte,35.0,112.0,133.0,61.0,36.0,2.0,10.0,90.0,49.0,2.0,105.0,5.0,436.0,1.0,4.0,12.0,494.0,175.0,176.0,0.0,4.0,0.0,0.241,0.322,0.401,0.723,47.0,0.84,0.18218623481781376,0.020242914979757085,0.2125506072874494,0.0951417004048583,0.27941176470588236,0.24486335403726708,0.034484144344613284,98.42224082388454,-0.11203276493275033,0.29410776537452055,0.03993361395671118,95.00319189127015,-0.36801078621556615,0.7179813664596273,0.09550454649188758,100.69899217094165,0.0525486348526767,78.67080745341615,38.23002360670137,133.46755092373283,0.6887045851043783,40.745341614906835,23.758493087500728,115.35060975609754,0.26325989455887344
663898,Brendan Rodgers,125.0,157.0,114.0,68.0,29.0,3.0,11.0,94.0,41.0,0.0,131.0,2.0,491.0,0.0,0.0,24.0,539.0,199.0,227.0,0.0,5.0,0.0,0.267,0.323,0.405,0.728,60.0,1.38,0.17439703153988867,0.02040816326530612,0.24304267161410018,0.11131725417439703,0.3069053708439898,0.24486335403726708,0.034484144344613284,109.04040788372271,0.6419369360455326,0.29410776537452055,0.03993361395671118,104.35133205448439,0.3204720084523801,0.7179813664596273,0.09550454649188758,101.39538907392189,0.10490216338783097,78.67080745341615,38.23002360670137,166.5166587715143,1.3687983320368922,40.745341614906835,23.758493087500728,147.2560975609756,0.8104326446201667
661531,Brian Serven,1.0,49.0,43.0,18.0,3.0,1.0,6.0,34.0,13.0,0.0,34.0,1.0,158.0,7.0,33.0,5.0,174.0,57.0,78.0,1.0,1.0,1.0,0.215,0.277,0.361,0.638,16.0,1.14,0.19540229885057472,0.034482758620689655,0.19540229885057472,0.09195402298850575,0.23529411764705882,0.24486335403726708,0.034484144344613284,87.80407376404636,-0.8660024659110325,0.29410776537452055,0.03993361395671118,80.00268790843802,-1.4727855032408754,0.7179813664596273,0.09550454649188758,88.8602448202777,-0.8374613502449448,78.67080745341615,38.23002360670137,43.2180641086373,-1.1684744930574869,40.745341614906835,23.758493087500728,39.26829268292683,-1.041536663279595
543068,C.J. Cron,24.0,111.0,125.0,73.0,26.0,3.0,28.0,146.0,37.0,6.0,137.0,7.0,515.0,0.0,0.0,14.0,564.0,253.0,242.0,0.0,4.0,1.0,0.266,0.321,0.491,0.812,95.0,0.89,0.25886524822695034,0.04964539007092199,0.2429078014184397,0.16843971631205673,0.3159420289855073,0.24486335403726708,0.034484144344613284,108.63201684295969,0.6129381013925217,0.29410776537452055,0.03993361395671118,107.42389905386642,0.5467640277851009,0.7179813664596273,0.09550454649188758,113.0948570439898,0.9844414427784227,78.67080745341615,38.23002360670137,174.14337596715617,1.5257430428674723,40.745341614906835,23.758493087500728,233.15548780487805,2.283590048631341
453568,Charlie Blackmon,68.0,144.0,124.0,57.0,20.0,4.0,16.0,94.0,29.0,3.0,126.0,8.0,481.0,1.0,3.0,9.0,525.0,202.0,178.0,4.0,3.0,0.0,0.262,0.313,0.42,0.733,74.0,1.16,0.17904761904761904,0.030476190476190476,0.24,0.14095238095238094,0.29411764705882354,0.24486335403726708,0.034484144344613284,106.99845267990766,0.49694276278047816,0.29410776537452055,0.03993361395671118,100.00335988554754,0.0002474527928702987,0.7179813664596273,0.09550454649188758,102.09178597690212,0.15725569192298525,78.67080745341615,38.23002360670137,160.1610611084794,1.238011073011409,40.745341614906835,23.758493087500728,181.6158536585366,1.3996956062246364
656582,Connor Joe,24.0,105.0,99.0,53.0,19.0,4.0,6.0,92.0,55.0,0.0,94.0,6.0,389.0,2.0,6.0,7.0,451.0,139.0,149.0,0.0,1.0,0.0,0.242,0.344,0.357,0.701,26.0,1.06,0.2039911308203991,0.013303769401330377,0.20842572062084258,0.057649667405764965,0.3013698630136986,0.24486335403726708,0.034484144344613284,98.83063186464753,-0.08303393027973945,0.29410776537452055,0.03993361395671118,102.469196156698,0.18185425559155058,0.7179813664596273,0.09550454649188758,97.63484579782863,-0.17780689070200212,78.67080745341615,38.23002360670137,119.48523606505606,0.4009726152483146,40.745341614906835,23.758493087500728,63.81097560975609,-0.6206345478478311
660707,Elehuris Montero,10.0,20.0,32.0,18.0,13.0,0.0,5.0,46.0,6.0,0.0,34.0,1.0,132.0,0.0,0.0,3.0,139.0,62.0,47.0,0.0,0.0,0.0,0.258,0.295,0.47,0.765,15.0,0.63,0.33093525179856115,0.03597122302158273,0.2446043165467626,0.1079136690647482,0.35802469135802467,0.24486335403726708,0.034484144344613284,105.36488851685564,0.38094742416843463,0.29410776537452055,0.03993361395671118,121.7324849964813,1.6005795531752103,0.7179813664596273,0.09550454649188758,106.54872615597561,0.4923182745479726,78.67080745341615,38.23002360670137,43.2180641086373,-1.1684744930574869,40.745341614906835,23.758493087500728,36.8140243902439,-1.0836268748227715
553869,Elias Diaz,89.0,91.0,75.0,24.0,17.0,2.0,9.0,66.0,23.0,0.0,70.0,2.0,300.0,14.0,47.0,8.0,327.0,118.0,152.0,0.0,2.0,1.0,0.233,0.291,0.393,0.684,47.0,1.21,0.2018348623853211,0.027522935779816515,0.21406727828746178,0.1437308868501529,0.2687224669603524,0.24486335403726708,0.034484144344613284,95.1551124977805,-0.34402344215683656,0.29410776537452055,0.03993361395671118,91.36870854741214,-0.6356874797679545,0.7179813664596273,0.09550454649188758,95.26709632769584,-0.35580888772152547,78.67080745341615,38.23002360670137,88.97836728248856,-0.22680622807400602,40.745341614906835,23.758493087500728,115.35060975609754,0.26325989455887344
641658,Garrett Hampson,2.0,53.0,40.0,27.0,6.0,3.0,2.0,52.0,21.0,0.0,39.0,1.0,179.0,2.0,10.0,3.0,206.0,57.0,81.0,3.0,2.0,0.0,0.218,0.3,0.318,0.618,14.0,1.33,0.2524271844660194,0.009708737864077669,0.18932038834951456,0.06796116504854369,0.29133858267716534,0.24486335403726708,0.034484144344613284,89.02924688633539,-0.7790059619519998,0.29410776537452055,0.03993361395671118,99.05844624883369,-0.06934465536620499,0.7179813664596273,0.09550454649188758,86.07465720835677,-1.0468754643855618,78.67080745341615,38.23002360670137,49.57366177167219,-1.0376872340320036,40.745341614906835,23.758493087500728,34.359756097560975,-1.125717086365948
545341,Randal Grichuk,1.0,117.0,95.0,55.0,21.0,2.0,15.0,113.0,22.0,0.0,120.0,6.0,443.0,0.0,4.0,10.0,473.0,190.0,190.0,0.0,2.0,0.0,0.271,0.313,0.429,0.742,64.0,1.23,0.23890063424947147,0.03171247357293869,0.2536997885835095,0.13530655391120508,0.3312302839116719,0.24486335403726708,0.034484144344613284,110.67397204677474,0.7579322746575761,0.29410776537452055,0.03993361395671118,112.62208037583743,0.9296057846753591,0.7179813664596273,0.09550454649188758,103.34530040226655,0.25149204328626296,78.67080745341615,38.23002360670137,152.53434391283753,1.0810663621808285,40.745341614906835,23.758493087500728,157.0731707317073,0.9787934907928724
641857,Ryan McMahon,1.0,103.0,104.0,57.0,20.0,3.0,15.0,136.0,55.0,0.0,111.0,4.0,451.0,3.0,7.0,5.0,513.0,182.0,193.0,0.0,3.0,0.0,0.246,0.331,0.404,0.735,60.0,0.99,0.2651072124756335,0.029239766081871343,0.21637426900584794,0.11695906432748537,0.31683168316831684,0.24486335403726708,0.034484144344613284,100.46419602769956,0.03296140833230408,0.29410776537452055,0.03993361395671118,107.72639163908487,0.5690423566078807,0.7179813664596273,0.09550454649188758,102.3703447380942,0.17819710333704694,78.67080745341615,38.23002360670137,141.0942681193747,0.8456492959349584,40.745341614906835,23.758493087500728,147.2560975609756,0.8104326446201667
602074,Yonathan Daza,77.0,107.0,62.0,46.0,17.0,1.0,2.0,41.0,21.0,0.0,90.0,4.0,296.0,3.0,0.0,11.0,325.0,115.0,117.0,0.0,4.0,0.0,0.304,0.354,0.389,0.743,29.0,1.73,0.12615384615384614,0.006153846153846154,0.27692307692307694,0.08923076923076922,0.3424124513618677,0.24486335403726708,0.034484144344613284,124.15087639195393,1.7148938182069335,0.29410776537452055,0.03993361395671118,116.42414504963354,1.2096247046338051,0.7179813664596273,0.09550454649188758,103.48457978286258,0.2619627489932938,78.67080745341615,38.23002360670137,114.40075793462813,0.29634280802792784,40.745341614906835,23.758493087500728,71.17378048780488,-0.49436391321830186
607043,Brandon Nimmo,131.0,147.0,133.0,85.0,27.0,6.0,13.0,99.0,56.0,0.0,135.0,15.0,508.0,2.0,0.0,9.0,585.0,213.0,152.0,3.0,3.0,0.0,0.266,0.354,0.419,0.773,50.0,1.11,0.16923076923076924,0.022222222222222223,0.23076923076923078,0.08547008547008547,0.3057644110275689,0.24486335403726708,0.034484144344613284,108.63201684295969,0.6129381013925217,0.29410776537452055,0.03993361395671118,103.96339268302033,0.29190059446371147,0.7179813664596273,0.09550454649188758,107.662961200744,0.5760839202042194,78.67080745341615,38.23002360670137,171.6011369019422,1.473428139257279,40.745341614906835,23.758493087500728,122.71341463414633,0.3895305291884027
596129,Daniel Vogelbach,5.0,59.0,58.0,29.0,10.0,1.0,12.0,67.0,40.0,1.0,54.0,0.0,237.0,0.0,0.0,8.0,278.0,102.0,95.0,0.0,1.0,0.0,0.228,0.338,0.43,0.768,34.0,1.02,0.24100719424460432,0.04316546762589928,0.19424460431654678,0.1223021582733813,0.2641509433962264,0.24486335403726708,0.034484144344613284,93.11315729396546,-0.489017615421891,0.29410776537452055,0.03993361395671118,89.81433831230306,-0.7501655625450758,0.7179813664596273,0.09550454649188758,106.96656429776374,0.5237303916690651,78.67080745341615,38.23002360670137,68.64045476077688,-0.6453254569555531,40.745341614906835,23.758493087500728,83.4451219512195,-0.28391285550241985
573131,Darin Ruf,3.0,63.0,63.0,46.0,9.0,0.0,11.0,85.0,40.0,0.0,58.0,5.0,268.0,0.0,2.0,8.0,314.0,100.0,104.0,0.0,1.0,0.0,0.216,0.328,0.373,0.701,38.0,1.00,0.27070063694267515,0.03503184713375796,0.18471337579617833,0.12101910828025478,0.27167630057803466,0.24486335403726708,0.034484144344613284,88.21246480480937,-0.8370036312580216,0.29410776537452055,0.03993361395671118,92.37304572086991,-0.5617188772546866,0.7179813664596273,0.09550454649188758,97.63484579782863,-0.17780689070200212,78.67080745341615,38.23002360670137,73.72493289120482,-0.5406956497351664,40.745341614906835,23.758493087500728,93.26219512195122,-0.11555200932971421
500871,Eduardo Escobar,6.0,76.0,142.0,47.0,23.0,3.0,16.0,107.0,31.0,2.0,98.0,1.0,417.0,2.0,0.0,3.0,455.0,175.0,223.0,0.0,6.0,0.0,0.235,0.286,0.42,0.706,52.0,0.54,0.23516483516483516,0.035164835164835165,0.2153846153846154,0.11428571428571428,0.2733333333333333,0.24486335403726708,0.034484144344613284,95.9718945793065,-0.2860257728508156,0.29410776537452055,0.03993361395671118,92.93645578696884,-0.5202241916723871,0.7179813664596273,0.09550454649188758,98.33124270080886,-0.12545336216684783,78.67080745341615,38.23002360670137,124.56971419548397,0.5056024224687014,40.745341614906835,23.758493087500728,127.62195121951218,0.47371095227475546
596019,Francisco Lindor,2.0,134.0,153.0,85.0,21.0,4.0,22.0,113.0,56.0,2.0,144.0,9.0,538.0,4.0,15.0,8.0,609.0,239.0,241.0,0.0,6.0,0.0,0.268,0.343,0.444,0.787,91.0,0.88,0.18555008210180624,0.0361247947454844,0.23645320197044334,0.14942528735632185,0.2982885085574572,0.24486335403726708,0.034484144344613284,109.44879892448571,0.6709357706985435,0.29410776537452055,0.03993361395671118,101.4215004413817,0.10469233231604481,0.7179813664596273,0.09550454649188758,109.61287252908865,0.7226738001026514,78.67080745341615,38.23002360670137,183.04121269540502,1.7088452055031493,40.745341614906835,23.758493087500728,223.33841463414635,2.1152292024586354
543510,James McCann,1.0,31.0,44.0,16.0,6.0,0.0,2.0,37.0,9.0,0.0,29.0,4.0,139.0,7.0,21.0,5.0,154.0,41.0,56.0,0.0,2.0,2.0,0.209,0.273,0.295,0.568,14.0,0.70,0.24025974025974026,0.012987012987012988,0.18831168831168832,0.09090909090909091,0.2647058823529412,0.24486335403726708,0.034484144344613284,85.35372751946832,-1.0399954738290977,0.29410776537452055,0.03993361395671118,90.00302389699277,-0.7362690252240026,0.7179813664596273,0.09550454649188758,79.11068817855444,-1.5704107497371047,78.67080745341615,38.23002360670137,36.86246644560241,-1.2992617520829703,40.745341614906835,23.758493087500728,34.359756097560975,-1.125717086365948
643446,Jeff McNeil,4.0,111.0,144.0,58.0,36.0,1.0,7.0,57.0,30.0,0.0,143.0,8.0,450.0,0.0,3.0,5.0,493.0,202.0,192.0,0.0,5.0,0.0,0.318,0.367,0.449,0.816,55.0,0.77,0.11561866125760649,0.014198782961460446,0.29006085192697767,0.11156186612576065,0.34782608695652173,0.24486335403726708,0.034484144344613284,129.86835096263601,2.120877503349086,0.29410776537452055,0.03993361395671118,118.26484299508229,1.3451905865628113,0.7179813664596273,0.09550454649188758,113.65197456637397,1.026324265606545,78.67080745341615,38.23002360670137,181.77009316279805,1.6826877536980525,40.745341614906835,23.758493087500728,134.984756097561,0.5999815869042847
592192,Mark Canha,3.0,104.0,105.0,62.0,22.0,0.0,12.0,76.0,44.0,1.0,106.0,18.0,389.0,1.0,2.0,3.0,453.0,164.0,178.0,0.0,2.0,0.0,0.272,0.371,0.422,0.793,56.0,0.99,0.16777041942604856,0.026490066225165563,0.23399558498896247,0.12362030905077263,0.3102310231023102,0.24486335403726708,0.034484144344613284,111.08236308753774,0.786931109310587,0.29410776537452055,0.03993361395671118,105.4820918132706,0.40375152985821894,0.7179813664596273,0.09550454649188758,110.44854881266492,0.7854980343448366,78.67080745341615,38.23002360670137,134.7386704563398,0.7148620369094749,40.745341614906835,23.758493087500728,137.4390243902439,0.6420717984474611
624413,Pete Alonso,26.0,114.0,159.0,76.0,24.0,0.0,33.0,117.0,55.0,14.0,139.0,10.0,521.0,1.0,3.0,16.0,594.0,262.0,248.0,0.0,8.0,0.0,0.267,0.343,0.503,0.846,108.0,0.72,0.19696969696969696,0.05555555555555555,0.234006734006734,0.18181818181818182,0.2796833773087071,0.24486335403726708,0.034484144344613284,109.04040788372271,0.6419369360455326,0.29410776537452055,0.03993361395671118,95.09554327902727,-0.3612091828565714,0.7179813664596273,0.09550454649188758,117.83035598425538,1.3404454368174707,78.67080745341615,38.23002360670137,176.68561503237012,1.5780579464776658,40.745341614906835,23.758493087500728,265.0609756097561,2.8307627986926343
621512,Tomas Nido,83.0,78.0,52.0,23.0,12.0,0.0,0.0,69.0,13.0,0.0,54.0,1.0,239.0,11.0,46.0,9.0,267.0,66.0,129.0,12.0,2.0,2.0,0.226,0.267,0.276,0.543,21.0,1.50,0.25842696629213485,0.0,0.20224719101123595,0.07865168539325842,0.313953488372093,0.24486335403726708,0.034484144344613284,92.29637521243944,-0.5470152847279127,0.29410776537452055,0.03993361395671118,106.74777252899143,0.4969678681995982,0.7179813664596273,0.09550454649188758,75.62870366365328,-1.8321783924128747,78.67080745341615,38.23002360670137,68.64045476077688,-0.6453254569555531,40.745341614906835,23.758493087500728,51.53963414634146,-0.8310856055637131
663586,Austin Riley,137.0,111.0,132.0,80.0,36.0,2.0,35.0,145.0,46.0,1.0,151.0,14.0,535.0,0.0,2.0,10.0,599.0,296.0,235.0,0.0,4.0,0.0,0.282,0.352,0.553,0.905,89.0,0.84,0.24207011686143573,0.05843071786310518,0.25208681135225375,0.14858096828046743,0.3231197771587744,0.24486335403726708,0.034484144344613284,115.16627349516779,1.0769194558406943,0.29410776537452055,0.03993361395671118,109.86441542857924,0.7265060411437698,0.7179813664596273,0.09550454649188758,126.04783943942212,1.958217073532291,78.67080745341615,38.23002360670137,191.9390494236539,1.8919473681388261,40.745341614906835,23.758493087500728,218.42987804878047,2.0310487793722825
621020,Dansby Swanson,139.0,94.0,142.0,91.0,30.0,1.0,19.0,158.0,45.0,0.0,156.0,3.0,546.0,7.0,17.0,8.0,598.0,245.0,187.0,0.0,4.0,0.0,0.286,0.341,0.449,0.79,82.0,0.66,0.26421404682274247,0.03177257525083612,0.2608695652173913,0.13712374581939799,0.3672922252010724,0.24486335403726708,0.034484144344613284,116.79983765821981,1.1929147944527376,0.29410776537452055,0.03993361395671118,124.88355237181781,1.8326530602986557,0.7179813664596273,0.09550454649188758,110.03071067087677,0.754085917223744,78.67080745341615,38.23002360670137,198.29464708668877,2.0227346271643096,40.745341614906835,23.758493087500728,201.24999999999997,1.7364172985700477
592696,Eddie Rosario,8.0,49.0,57.0,19.0,8.0,1.0,4.0,56.0,15.0,0.0,36.0,0.0,196.0,0.0,3.0,3.0,213.0,58.0,66.0,0.0,2.0,0.0,0.184,0.239,0.296,0.535,19.0,0.86,0.26291079812206575,0.018779342723004695,0.16901408450704225,0.0892018779342723,0.2318840579710145,0.24486335403726708,0.034484144344613284,75.14395150039317,-1.764966340154369,0.29410776537452055,0.03993361395671118,78.8432286633882,-1.5581787180834112,0.7179813664596273,0.09550454649188758,74.5144686188849,-1.9159440380691217,78.67080745341615,38.23002360670137,45.760303173851256,-1.1161595894472935,40.745341614906835,23.758493087500728,46.63109756097561,-0.9152660286500659
542303,Marcell Ozuna,65.0,101.0,132.0,52.0,15.0,0.0,21.0,111.0,29.0,0.0,96.0,2.0,436.0,1.0,2.0,11.0,471.0,174.0,196.0,0.0,4.0,0.0,0.22,0.27,0.399,0.669,50.0,0.77,0.2356687898089172,0.044585987261146494,0.20382165605095542,0.10615711252653928,0.2435064935064935,0.24486335403726708,0.034484144344613284,89.8460289678614,-0.721008292645978,0.29410776537452055,0.03993361395671118,82.79498951563188,-1.2671347983400603,0.7179813664596273,0.09550454649188758,93.17790561875515,-0.5128694733269883,78.67080745341615,38.23002360670137,122.02747513027002,0.453287518858508,40.745341614906835,23.758493087500728,122.71341463414633,0.3895305291884027
621566,Matt Olson,139.0,129.0,138.0,74.0,41.0,0.0,28.0,141.0,66.0,6.0,130.0,4.0,535.0,0.0,0.0,12.0,608.0,255.0,226.0,0.0,3.0,0.0,0.243,0.329,0.477,0.806,91.0,0.93,0.23190789473684212,0.046052631578947366,0.2138157894736842,0.14967105263157895,0.2764227642276423,0.24486335403726708,0.034484144344613284,99.23902290541055,-0.05403509562672856,0.29410776537452055,0.03993361395671118,93.9868975834902,-0.44286002178638656,0.7179813664596273,0.09550454649188758,112.25918076041353,0.9216172085362376,78.67080745341615,38.23002360670137,165.24553923890733,1.3426408802317955,40.745341614906835,23.758493087500728,223.33841463414635,2.1152292024586354
671739,Harris II,92.0,97.0,45.0,63.0,24.0,2.0,16.0,86.0,16.0,0.0,102.0,5.0,330.0,1.0,16.0,5.0,351.0,178.0,103.0,0.0,0.0,0.0,0.309,0.35,0.539,0.889,52.0,2.16,0.245014245014245,0.045584045584045586,0.2905982905982906,0.14814814814814814,0.37719298245614036,0.24486335403726708,0.034484144344613284,126.19283159576898,1.859887991471988,0.29410776537452055,0.03993361395671118,128.24992294093903,2.0805834696475456,0.7179813664596273,0.09550454649188758,123.81936934988538,1.7906857822197975,78.67080745341615,38.23002360670137,129.65419232591188,0.6102322296890882,40.745341614906835,23.758493087500728,127.62195121951218,0.47371095227475546
606115,Orlando Arcia,7.0,46.0,45.0,20.0,7.0,0.0,7.0,42.0,19.0,0.0,42.0,2.0,173.0,0.0,0.0,7.0,196.0,70.0,72.0,0.0,2.0,0.0,0.243,0.321,0.405,0.726,26.0,1.02,0.21428571428571427,0.03571428571428571,0.21428571428571427,0.1326530612244898,0.2777777777777778,0.24486335403726708,0.034484144344613284,99.23902290541055,-0.05403509562672856,0.29410776537452055,0.03993361395671118,94.44761766968378,-0.4089283683276145,0.7179813664596273,0.09550454649188758,101.1168303127298,0.08396075197376926,78.67080745341615,38.23002360670137,53.38702036949313,-0.9592148786167134,40.745341614906835,23.758493087500728,63.81097560975609,-0.6206345478478311
543257,Robbie Grossman,2.0,15.0,28.0,11.0,3.0,0.0,3.0,26.0,13.0,0.0,19.0,0.0,88.0,0.0,3.0,1.0,101.0,31.0,41.0,0.0,0.0,0.0,0.216,0.317,0.352,0.669,15.0,0.54,0.25742574257425743,0.0297029702970297,0.18811881188118812,0.1485148514851485,0.2711864406779661,0.24486335403726708,0.034484144344613284,88.21246480480937,-0.8370036312580216,0.29410776537452055,0.03993361395671118,92.20648775887771,-0.5739857334575731,0.7179813664596273,0.09550454649188758,93.17790561875515,-0.5128694733269883,78.67080745341615,38.23002360670137,24.15127111953261,-1.5608362701339373,40.745341614906835,23.758493087500728,36.8140243902439,-1.0836268748227715
660670,Acuna Jr.,23.0,101.0,82.0,61.0,20.0,0.0,11.0,107.0,47.0,2.0,106.0,9.0,393.0,10.0,26.0,6.0,452.0,159.0,121.0,0.0,3.0,0.0,0.27,0.358,0.405,0.763,39.0,1.23,0.23672566371681417,0.024336283185840708,0.2345132743362832,0.08628318584070796,0.34172661870503596,0.24486335403726708,0.034484144344613284,110.26558100601171,0.7289334400045652,0.29410776537452055,0.03993361395671118,116.19095411162536,1.1924503848345702,0.7179813664596273,0.09550454649188758,106.27016739478353,0.47137686313391086,78.67080745341615,38.23002360670137,134.7386704563398,0.7148620369094749,40.745341614906835,23.758493087500728,95.71646341463415,-0.0734617977865378
518595,Travis d'Arnaud,3.0,91.0,78.0,54.0,19.0,1.0,17.0,77.0,17.0,0.0,88.0,10.0,334.0,11.0,39.0,9.0,361.0,160.0,124.0,0.0,0.0,0.0,0.263,0.319,0.479,0.798,54.0,1.17,0.21329639889196675,0.04709141274238227,0.24376731301939059,0.14958448753462603,0.29583333333333334,0.24486335403726708,0.034484144344613284,107.40684372067068,0.525941597433489,0.29410776537452055,0.03993361395671118,100.58671281821323,0.04321091401052105,0.7179813664596273,0.09550454649188758,111.14494571564515,0.8378515628799907,78.67080745341615,38.23002360670137,111.85851886941418,0.24402790441773445,40.745341614906835,23.758493087500728,132.53048780487805,0.5578913753611083
687093,Vaughn Grissom,28.0,22.0,25.0,21.0,5.0,0.0,5.0,21.0,7.0,1.0,34.0,1.0,102.0,1.0,5.0,0.0,110.0,54.0,46.0,0.0,0.0,0.0,0.333,0.382,0.529,0.911,16.0,0.88,0.19090909090909092,0.045454545454545456,0.3090909090909091,0.14545454545454545,0.3815789473684211,0.24486335403726708,0.034484144344613284,135.99421657408112,2.555860023144249,0.29410776537452055,0.03993361395671118,129.7412011146709,2.190414874264097,0.7179813664596273,0.09550454649188758,126.88351572299841,2.021041307774476,78.67080745341615,38.23002360670137,43.2180641086373,-1.1684744930574869,40.745341614906835,23.758493087500728,39.26829268292683,-1.041536663279595
661388,William Contreras,23.0,71.0,44.0,41.0,11.0,1.0,17.0,81.0,31.0,1.0,72.0,0.0,267.0,5.0,30.0,5.0,299.0,136.0,115.0,0.0,1.0,1.0,0.27,0.344,0.509,0.853,38.0,1.61,0.2709030100334448,0.056856187290969896,0.2408026755852843,0.12709030100334448,0.3235294117647059,0.24486335403726708,0.034484144344613284,110.26558100601171,0.7289334400045652,0.29410776537452055,0.03993361395671118,110.00369587410228,0.7367639308097432,0.7179813664596273,0.09550454649188758,118.80531164842772,1.4137403767666867,78.67080745341615,38.23002360670137,91.52060634770251,-0.17449132446381263,40.745341614906835,23.758493087500728,93.26219512195122,-0.11555200932971421
664761,Alec Bohm,9.0,137.0,125.0,72.0,22.0,3.0,10.0,98.0,25.0,1.0,146.0,3.0,497.0,3.0,1.0,15.0,534.0,204.0,188.0,0.0,9.0,0.0,0.294,0.326,0.41,0.736,64.0,1.10,0.18352059925093633,0.018726591760299626,0.27340823970037453,0.1198501872659176,0.3417085427135678,0.24486335403726708,0.034484144344613284,120.06696598432387,1.4249054716768248,0.29410776537452055,0.03993361395671118,116.1848080680331,1.1919977338050958,0.7179813664596273,0.09550454649188758,102.50962411869027,0.18866780904407782,78.67080745341615,38.23002360670137,185.583451760619,1.7611601091133426,40.745341614906835,23.758493087500728,157.0731707317073,0.9787934907928724
