,playername,gamesPlayed,gamesStarted,assists,putOuts,errors,chances,fielding,rangeFactorPerGame,rangeFactorPer9Inn,innings,games,doublePlays,triplePlays,throwingErrors,groundOuts,airOuts,runs,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,avg,atBats,obp,slg,ops,caughtStealing,stolenBases,stolenBasePercentage,groundIntoDoublePlay,numberOfPitches,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,babip,groundOutsToAirouts,catchersInterference,atBatsPerHomeRun,era,inningsPitched,wins,losses,saves,saveOpportunities,holds,blownSaves,earnedRuns,whip,battersFaced,outs,gamesPitched,completeGames,shutouts,strikes,strikePercentage,hitBatsmen,balks,wildPitches,pickoffs,winPercentage,pitchesPerInning,gamesFinished,strikeoutWalkRatio,strikeoutsPer9Inn,walksPer9Inn,hitsPer9Inn,runsScoredPer9,homeRunsPer9,inheritedRunners,inheritedRunnersScored,passedBall,catcherERA
592094,Jason Adam,67,0,2,1,0,3,1.000,0.04,0.43,63.1,67,0,0,0,52,55,12,3,1,5,75,17,2,31,6,.147,211,.229,.242,.471,0,12,1.000,8,942,,51,,,0,2,,0.95,1,,1.56,63.1,2,3,8,12,22,4,11,0.76,237,190,67,0,0,632,.670,6,0,2,0,.400,14.87,16,4.41,10.66,2.42,4.41,1.71,0.71,31,3,,
642770,Javy Guerra,16,0,2,1,0,3,1.000,0.19,1.80,15.0,16,0,0,0,16,20,7,4,0,2,9,8,2,13,1,.228,57,.333,.404,.737,0,0,.---,1,264,,23,,,1,0,,0.80,0,,3.60,15.0,2,1,0,0,3,0,6,1.40,67,45,16,0,0,156,.590,1,0,2,0,.667,17.60,3,1.13,5.40,4.80,7.80,4.20,1.20,4,0,,
605488,Jeffrey Springs,32,24,10,4,0,14,1.000,0.44,0.95,132.1,32,1,0,0,108,143,41,19,3,14,141,30,0,112,1,.223,502,.267,.357,.624,4,4,.500,8,2103,,179,,,0,2,,0.76,2,,2.45,132.1,9,4,0,0,0,0,36,1.07,537,397,32,0,0,1402,.670,1,1,1,3,.692,15.89,0,4.70,9.59,2.04,7.62,2.79,0.95,10,2,,
596847,Ji-Man Choi,109,9,0,0,0,0,.000,0.00,-.--,0.0,11,0,0,0,80,70,34,19,0,10,120,55,3,77,2,.224,344,.332,.366,.698,0,0,.---,3,1771,404,126,50,146,0,3,.309,1.14,0,34.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666018,Jonathan Aranda,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,19,14,10,4,0,2,18,8,1,15,1,.227,66,.320,.379,.699,0,0,.---,0,293,75,25,6,25,0,0,.283,1.36,0,33.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642350,Jose Siri,52,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,32,30,35,9,0,4,56,11,0,39,1,.248,157,.302,.382,.684,1,8,.889,1,679,169,60,14,77,0,0,.361,1.07,0,39.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622534,Manuel Margot,16,16,0,0,0,0,.000,0.00,-.--,0.0,16,0,0,0,80,90,35,18,2,3,65,24,1,89,2,.276,323,.329,.372,.701,3,7,.700,7,1332,350,120,45,135,0,1,.336,0.89,0,107.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670156,Miles Mastrobuoni,6,0,0,1,0,1,1.000,0.50,4.50,2.0,2,0,0,0,3,0,1,0,0,0,4,0,0,3,0,.300,10,.300,.300,.600,0,1,1.000,0,39,10,3,0,1,0,0,.500,3.00,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664126,Pete Fairbanks,24,0,1,7,0,8,1.000,0.33,3.00,24.0,24,0,0,0,18,14,3,1,0,1,38,3,0,13,0,.159,82,.186,.207,.393,0,3,1.000,1,352,,17,,,0,1,,1.29,1,,1.13,24.0,0,0,8,8,6,0,3,0.67,87,72,24,0,0,245,.700,0,0,0,0,.---,14.67,10,12.67,14.25,1.13,4.88,1.13,0.38,4,1,,
668227,Randy Arozarena,149,27,0,0,0,0,.000,0.00,-.--,0.0,27,0,0,0,158,114,70,41,3,20,151,43,2,153,11,.267,574,.329,.453,.782,11,32,.744,17,2455,630,260,89,274,0,2,.328,1.39,0,28.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663556,Shane McClanahan,27,27,10,0,1,11,.909,0.37,0.56,161.1,27,1,0,1,155,121,50,14,0,19,192,37,1,111,3,.192,578,.244,.315,.559,1,6,.857,15,2396,0,182,0,0,0,1,.---,1.28,1,-.--,2.51,161.1,12,7,0,0,0,0,45,0.92,620,484,27,0,0,1600,.670,3,0,7,2,.632,14.85,0,5.19,10.71,2.06,6.19,2.79,1.06,0,0,,
542888,Shawn Armstrong,7,0,0,0,0,0,.000,0.00,0.00,6.2,7,0,0,0,8,8,10,5,0,1,5,3,0,10,0,.333,30,.382,.600,.982,0,1,1.000,0,123,,18,,,0,1,,1.00,0,,10.80,6.2,0,0,0,0,0,0,8,1.95,34,20,7,0,0,74,.600,0,0,1,0,.---,18.45,1,1.67,6.75,4.05,13.50,13.50,1.35,3,1,,
670764,Taylor Walls,138,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,86,130,53,17,2,8,116,49,0,69,2,.174,397,.267,.287,.554,3,10,.769,5,1825,453,114,33,174,2,2,.222,0.66,1,49.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607192,Tyler Glasnow,1,1,0,0,0,0,.000,0.00,0.00,3.0,1,0,0,0,3,2,1,0,0,1,3,1,0,2,0,.200,10,.273,.500,.773,0,0,.---,1,50,,5,,,0,0,,1.50,0,,3.00,3.0,0,0,0,0,0,0,1,1.00,11,9,1,0,0,32,.640,0,0,0,0,.---,16.67,0,3.00,9.00,3.00,6.00,3.00,3.00,0,0,,
677551,Wander Franco,9,8,0,0,0,0,.000,0.00,-.--,0.0,9,0,0,0,102,93,45,20,2,5,31,24,1,84,0,.275,306,.323,.402,.725,0,8,1.000,5,1176,334,123,32,124,0,4,.288,1.10,0,61.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650490,Yandy Diaz,14,14,0,0,0,0,.000,0.00,-.--,0.0,14,0,0,0,141,132,71,33,0,9,59,78,2,139,6,.296,470,.402,.423,.825,3,3,.500,10,2149,555,199,56,180,0,1,.323,1.07,0,52.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,,82,,,0,1,,0.40,0,,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,,
668939,Adley Rutschman,109,22,0,0,0,0,.000,0.00,-.--,0.0,22,0,0,0,99,111,68,33,1,13,82,61,0,97,4,.251,386,.357,.443,.800,0,4,1.000,4,1929,454,171,42,149,0,3,.286,0.89,0,29.69,,,,,,,,,,,,,,,,,,,,20,0,,,,,,,,,,,,2,3.83
623993,Anthony Santander,148,31,0,0,0,0,.000,0.00,-.--,0.0,31,0,0,0,117,194,76,24,0,33,118,52,1,138,12,.245,563,.320,.464,.784,2,0,.000,14,2541,631,261,88,263,0,4,.252,0.60,0,17.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669720,Austin Hays,141,3,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,129,153,66,33,2,16,110,34,0,132,10,.253,522,.310,.416,.726,4,2,.333,11,2017,568,217,57,229,0,2,.291,0.84,0,32.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608723,Austin Voth,19,0,2,1,0,3,1.000,0.16,1.50,18.2,19,0,0,0,16,20,22,4,0,4,18,6,0,34,0,.386,88,.426,.568,.994,0,1,1.000,2,391,,50,,,0,0,,0.80,0,,10.13,18.2,0,0,0,0,1,0,21,2.14,94,56,19,0,0,251,.640,0,0,2,0,.---,20.95,1,3.00,8.68,2.89,16.39,10.61,1.93,10,0,,
676641,Beau Sulser,4,0,1,0,1,2,.500,0.25,1.00,9.2,4,0,0,0,10,11,9,4,1,1,10,6,2,8,1,.211,38,.326,.447,.773,0,1,1.000,0,163,,17,,,0,1,,0.91,0,,3.72,9.2,0,0,0,0,0,0,4,1.45,46,29,4,0,0,106,.650,1,0,0,0,.---,16.86,2,1.67,9.31,5.59,7.45,8.38,0.93,2,2,,
641329,Bryan Baker,64,2,4,2,0,6,1.000,0.09,0.82,66.2,64,0,0,0,52,72,29,8,2,3,69,26,1,60,3,.238,252,.316,.321,.637,0,2,1.000,6,1148,,81,,,0,1,,0.72,0,,3.65,66.2,4,3,0,2,8,2,27,1.29,282,200,64,0,0,712,.620,3,0,2,1,.571,17.22,10,2.65,9.32,3.51,8.10,3.91,0.40,29,9,,
656775,Cedric Mullins,152,4,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,136,187,88,31,4,16,122,46,2,155,9,.261,594,.321,.407,.728,10,34,.773,4,2395,657,242,64,208,1,5,.302,0.73,2,37.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672335,Cionel Perez,65,0,5,5,0,10,1.000,0.15,1.61,56.2,65,0,0,0,61,49,10,6,0,2,52,21,1,45,1,.221,204,.293,.279,.572,1,1,.500,8,885,0,57,0,0,0,3,.---,1.24,0,-.--,1.43,56.2,7,1,1,2,25,1,9,1.16,229,170,65,0,0,564,.640,1,0,4,0,.875,15.62,8,2.48,8.26,3.34,7.15,1.59,0.32,39,12,,
669084,DL Hall,10,1,0,0,0,0,.000,0.00,0.00,12.2,10,0,0,0,10,11,9,3,0,0,17,6,0,15,0,.288,52,.356,.346,.702,0,2,1.000,0,250,,18,,,0,1,,0.91,0,,6.39,12.2,0,1,1,1,0,0,9,1.66,59,38,10,0,0,166,.660,0,0,2,0,.000,19.74,1,2.83,12.08,4.26,10.66,6.39,0.00,8,6,,
665152,Dean Kremer,21,20,6,5,0,11,1.000,0.52,0.83,119.1,21,1,0,0,115,134,44,27,0,10,83,33,0,117,5,.262,446,.319,.390,.709,2,5,.714,14,1865,,174,,,1,2,,0.86,1,,3.17,119.1,8,6,0,0,0,0,42,1.26,488,358,21,1,1,1228,.660,5,0,4,1,.571,15.63,0,2.52,6.26,2.49,8.82,3.32,0.75,0,0,,
622253,Dillon Tate,65,0,4,4,2,10,.800,0.12,1.00,72.0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0,.000,.000,.000,0,0,.---,0,0,0,0,0,0,0,0,.---,-.--,0,-.--,2.88,72.0,4,4,4,5,16,1,23,0.97,284,216,65,0,0,712,.680,7,0,3,0,.500,14.44,12,4.54,7.38,1.63,7.13,3.38,0.75,23,2,,
642585,Felix Bautista,65,0,4,4,0,8,1.000,0.12,1.11,65.2,65,0,0,0,53,50,18,7,0,7,88,23,1,38,1,.167,227,.245,.291,.536,2,6,.750,5,995,0,66,0,0,0,2,.---,1.06,0,-.--,2.19,65.2,4,4,15,17,13,2,16,0.93,253,197,65,0,0,651,.650,1,0,2,0,.500,15.15,30,3.83,12.06,3.15,5.21,2.47,0.96,36,7,,
683002,Gunnar Henderson,29,3,0,0,0,0,.000,0.00,-.--,0.0,4,0,0,0,31,16,10,7,1,4,26,13,1,28,0,.277,101,.360,.485,.845,1,1,.500,1,463,114,49,17,34,0,0,.338,1.94,0,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542583,Jesus Aguilar,113,0,3,1,0,4,1.000,1.00,7.20,5.1,4,0,0,0,76,140,37,18,0,15,106,27,1,98,4,.236,415,.286,.388,.674,0,1,1.000,8,1895,456,161,49,159,0,5,.278,0.54,5,27.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543475,Jordan Lyles,32,32,15,13,0,28,1.000,0.88,1.41,179.0,32,2,0,0,171,203,94,46,1,26,144,52,0,196,8,.276,710,.331,.454,.785,1,7,.875,18,2988,,322,,,0,4,,0.84,0,,4.42,179.0,12,11,0,0,0,0,88,1.39,774,537,32,1,0,1893,.630,8,0,5,0,.522,16.69,0,2.77,7.24,2.61,9.85,4.73,1.31,0,0,,
622761,Jorge Mateo,144,137,404,170,17,591,.971,3.99,4.26,1214.2,144,88,1,7,99,134,62,24,7,13,145,25,0,106,5,.221,479,.266,.382,.648,9,34,.791,8,1921,516,183,50,226,3,2,.288,0.74,2,36.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669211,Keegan Akin,43,1,11,3,0,14,1.000,0.33,1.59,79.2,43,2,0,0,88,72,35,15,0,10,73,20,0,65,1,.220,295,.270,.373,.643,1,0,.000,8,1198,,110,,,1,2,,1.22,1,,3.28,79.2,3,3,2,2,3,0,29,1.07,320,239,43,0,0,836,.700,1,0,1,0,.500,15.04,10,3.65,8.25,2.26,7.34,3.95,1.13,27,10,,
680694,Kyle Bradish,22,22,9,6,0,15,1.000,0.68,1.21,112.2,22,0,0,0,117,98,67,17,0,17,106,41,0,116,7,.269,431,.340,.427,.767,0,1,1.000,16,1894,,184,,,2,4,,1.19,1,,5.11,112.2,4,7,0,0,0,0,64,1.39,486,338,22,0,0,1164,.610,7,0,6,0,.364,16.81,0,2.59,8.47,3.28,9.27,5.35,1.36,0,0,,
669065,Kyle Stowers,5,3,0,0,0,0,.000,0.00,-.--,0.0,5,0,0,0,13,19,11,2,1,3,28,5,0,21,1,.259,81,.310,.420,.730,0,0,.---,1,322,87,34,10,35,0,0,.360,0.68,0,27.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670810,Logan Gillaspie,15,0,0,0,0,0,.000,0.00,0.00,15.2,15,0,0,0,15,21,8,3,1,1,9,2,0,19,1,.302,63,.328,.429,.757,0,0,.---,1,232,,27,,,0,1,,0.71,0,,3.45,15.2,0,0,0,1,0,1,6,1.34,67,47,15,0,0,152,.660,1,0,0,0,.---,14.81,6,4.50,5.17,1.15,10.91,4.60,0.57,7,3,,
657508,Mike Baumann,12,3,2,2,1,5,.800,0.33,1.24,29.0,12,0,0,1,33,29,15,8,0,2,19,8,0,34,2,.298,114,.352,.421,.773,2,1,.333,4,496,,48,,,0,1,,1.14,0,,4.34,29.0,1,3,0,0,1,0,14,1.45,125,87,12,0,0,310,.630,2,0,1,0,.250,17.10,2,2.38,5.90,2.48,10.55,4.66,0.62,4,1,,
455139,Robinson Chirinos,65,61,19,445,3,467,.994,7.25,8.17,511.1,64,1,0,1,41,50,10,9,0,4,66,19,0,34,4,.180,189,.268,.291,.559,0,1,1.000,3,834,214,55,22,79,1,1,.250,0.82,0,47.25,,,,,,,,,,,,,,,,,,,,18,0,,,,,,,,,,,,3,4.33
596059,Rougned Odor,132,0,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,78,149,49,19,3,13,107,31,1,88,9,.211,418,.277,.364,.641,1,6,.857,9,1725,462,152,53,185,0,4,.248,0.52,0,32.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663630,Ryan McKenna,101,0,0,0,0,0,.000,0.00,-.--,0.0,5,0,0,0,29,32,23,10,0,2,52,11,1,36,2,.247,146,.306,.356,.662,0,2,1.000,3,567,162,52,11,63,2,1,.366,0.91,0,73.00,13.50,1.1,0,0,0,0,0,0,2,4.50,10,4,2,0,0,20,.650,0,0,0,0,.---,23.25,2,0.00,0.00,6.75,33.75,13.50,0.00,3,3,,
663624,Ryan Mountcastle,141,21,0,0,0,0,.000,0.00,-.--,0.0,21,0,0,0,112,152,62,27,1,22,150,41,1,134,4,.248,541,.302,.423,.725,1,4,.800,12,2289,593,229,84,230,0,7,.298,0.74,0,24.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657093,Spenser Watkins,21,19,6,5,2,13,.846,0.52,1.00,99.0,21,0,0,2,109,122,54,24,1,11,58,27,0,110,4,.277,397,.328,.426,.754,2,2,.500,2,1540,,169,,,0,2,,0.89,0,,4.55,99.0,5,6,0,0,0,0,50,1.38,430,297,21,0,0,1000,.650,4,1,3,0,.455,15.56,0,2.15,5.27,2.45,10.00,4.91,1.00,0,0,,
679631,Terrin Vavra,8,6,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,21,20,13,2,1,0,17,10,0,20,0,.263,76,.341,.316,.657,1,0,.000,2,332,88,24,9,24,0,2,.328,1.05,0,-.--,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663527,Tyler Nevin,57,3,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,38,43,17,4,0,2,46,19,0,31,4,.200,155,.298,.265,.563,0,0,.---,4,780,181,41,16,62,0,3,.264,0.88,0,77.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,,82,,,0,1,,0.40,0,,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,,
501659,Abraham Almonte,12,0,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,3,6,6,1,0,1,7,1,0,8,0,.333,24,.360,.500,.860,0,0,.---,1,100,25,12,2,11,0,0,.438,0.50,0,24.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657077,Alex Verdugo,148,1,0,0,0,0,.000,0.00,-.--,0.0,2,0,0,0,178,160,72,39,1,11,83,41,2,164,3,.283,579,.331,.411,.742,3,1,.250,13,2420,629,238,74,270,0,6,.312,1.11,0,52.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666915,Bobby Dalbec,115,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,61,73,38,9,2,11,117,29,0,65,3,.208,312,.279,.356,.635,0,3,1.000,5,1461,348,111,36,165,0,4,.287,0.84,0,28.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678394,Brayan Bello,12,10,3,5,0,8,1.000,0.67,1.36,53.1,12,2,0,0,62,40,30,15,2,1,51,25,1,65,2,.300,217,.376,.401,.777,1,6,.857,8,910,,87,,,0,1,,1.55,0,,4.39,53.1,2,7,0,0,0,0,26,1.69,245,160,12,1,0,566,.620,2,0,0,0,.222,17.06,0,2.04,8.61,4.22,10.97,5.06,0.17,0,0,,
624414,Christian Arroyo,82,4,0,0,0,0,.000,0.00,-.--,0.0,5,0,0,0,78,69,30,15,1,6,47,13,2,73,3,.278,263,.317,.411,.728,1,5,.833,6,981,283,108,32,124,2,2,.316,1.13,0,43.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657136,Connor Wong,23,0,0,0,0,0,.000,0.00,0.00,1.0,1,0,0,0,14,5,7,2,0,1,15,4,0,8,1,.200,40,.283,.325,.608,0,0,.---,0,185,47,13,7,20,1,1,.280,2.80,0,40.00,,,,,,,,,,,,,,,,,,,,6,0,,,,,,,,,,,,1,3.15
660825,Eduard Bazardo,10,0,1,1,0,2,1.000,0.20,1.38,13.1,10,0,0,0,15,16,5,1,0,4,9,3,0,10,1,.200,50,.259,.460,.719,0,1,1.000,0,188,,23,,,0,0,,0.94,0,,3.38,13.1,0,0,0,0,0,0,5,0.98,54,40,10,0,0,119,.630,1,0,1,0,.---,14.10,4,3.00,6.08,2.03,6.75,3.37,2.70,3,3,,
571771,Enrique Hernandez,76,74,1,187,0,188,1.000,2.47,2.62,646.0,76,1,0,0,81,122,48,23,0,6,69,32,0,77,3,.223,345,.292,.342,.634,2,0,.000,10,1415,384,118,44,148,0,4,.259,0.66,0,57.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681464,Franklin German,4,0,0,1,0,1,1.000,0.25,3.00,3.0,4,0,0,0,5,2,8,1,0,2,2,3,0,6,0,.400,15,.500,.867,1.367,0,0,.---,0,65,,13,,,0,0,,2.50,0,,24.00,3.0,0,0,0,0,0,0,8,3.00,18,9,4,0,0,39,.600,0,0,0,0,.---,21.67,2,0.67,6.00,9.00,18.00,24.00,6.00,0,0,,
502110,J.D. Martinez,135,135,0,0,0,0,.000,0.00,-.--,0.0,135,0,0,0,113,131,72,43,1,14,140,51,1,141,5,.271,520,.339,.438,.777,0,0,.---,20,2337,582,228,58,266,0,5,.342,0.86,1,37.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680776,Jarren Duran,58,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,58,39,23,14,3,3,63,14,0,45,4,.221,204,.283,.363,.646,1,7,.875,1,881,223,74,17,73,0,1,.302,1.49,0,68.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670167,John Schreiber,62,0,8,7,0,15,1.000,0.24,2.14,63.0,62,2,0,0,69,43,19,13,2,3,72,18,0,43,4,.192,224,.262,.308,.570,2,1,.333,5,986,,69,,,1,2,,1.60,0,,2.29,63.0,3,4,8,11,21,3,16,0.97,249,189,62,0,0,623,.630,4,0,4,1,.429,15.65,13,4.00,10.29,2.57,6.14,2.71,0.43,45,14,,
598264,Matt Barnes,42,0,2,2,0,4,1.000,0.10,0.97,37.2,42,0,0,0,30,46,22,6,0,2,34,21,1,35,3,.245,143,.351,.329,.680,0,5,1.000,4,666,,47,,,1,1,,0.65,0,,4.54,37.2,0,4,6,8,4,2,19,1.49,169,113,42,0,0,405,.610,3,0,4,0,.000,17.68,14,1.62,8.12,5.02,8.36,5.26,0.48,3,0,,
621381,Matt Strahm,49,0,4,1,2,7,.714,0.10,1.05,43.2,49,0,0,2,35,45,24,7,0,5,51,17,1,38,4,.226,168,.311,.357,.668,0,3,1.000,0,750,,60,,,0,1,,0.78,0,,3.92,43.2,4,4,4,8,12,4,19,1.26,190,131,49,0,0,497,.660,4,1,2,0,.500,17.18,10,3.00,10.51,3.50,7.83,4.95,1.03,26,7,,
608379,Michael Wacha,22,22,13,8,0,21,1.000,0.95,1.54,123.1,22,0,0,0,123,135,44,21,4,15,100,30,0,105,4,.229,459,.280,.390,.670,0,4,1.000,11,1878,,179,,,0,4,,0.91,0,,3.06,123.1,11,1,0,0,0,0,42,1.09,497,370,22,1,1,1231,.660,4,0,4,0,.917,15.23,0,3.33,7.30,2.19,7.66,3.21,1.09,0,0,,
543135,Nathan Eovaldi,19,19,7,11,1,19,.947,0.95,1.56,104.1,19,2,0,1,112,99,55,20,0,21,99,18,0,113,1,.270,419,.300,.468,.768,1,5,.833,9,1675,,196,,,2,2,,1.13,0,,4.05,104.1,5,3,0,0,0,0,47,1.26,442,313,19,1,0,1150,.690,1,0,2,0,.625,16.05,0,5.50,8.54,1.55,9.75,4.74,1.81,0,0,,
601713,Nick Pivetta,32,32,8,11,0,19,1.000,0.59,0.98,175.2,32,1,0,0,145,193,89,35,1,26,170,70,0,171,5,.253,675,.326,.424,.750,6,19,.760,6,2979,,286,,,0,4,,0.75,0,,4.51,175.2,10,12,0,0,0,0,88,1.37,754,527,32,1,0,1914,.640,5,1,9,0,.455,16.96,0,2.43,8.71,3.59,8.76,4.56,1.33,0,0,,
646240,Rafael Devers,137,3,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,137,137,81,41,1,27,113,49,11,158,6,.291,543,.355,.519,.874,1,3,.750,14,2168,600,282,87,214,0,2,.323,1.00,0,20.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624512,Reese McGuire,1,1,0,0,0,0,.000,0.00,-.--,0.0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,.000,3,.000,.000,.000,11,25,.694,0,7,166,0,10,55,0,0,.283,0.50,0,-.--,0.00,1.0,0,0,0,0,0,0,0,0.00,3,3,1,0,0,6,.860,0,0,18,0,.---,7.00,1,-.--,0.00,0.00,0.00,0.00,0.00,0,0,2,3.43
448179,Rich Hill,25,25,9,3,1,13,.923,0.48,0.92,118.1,25,1,0,1,108,131,64,27,6,13,103,36,0,122,4,.263,463,.321,.432,.753,2,7,.778,8,1910,,200,,,0,1,,0.82,0,,4.41,118.1,8,7,0,0,0,0,58,1.34,504,355,25,0,0,1284,.670,4,2,0,1,.533,16.14,0,2.86,7.83,2.74,9.28,4.87,0.99,0,0,,
608701,Rob Refsnyder,56,4,0,0,0,0,.000,0.00,-.--,0.0,7,0,0,0,29,33,25,11,0,6,44,15,0,47,5,.313,150,.387,.507,.894,1,1,.500,1,712,173,76,21,57,0,3,.398,0.88,0,25.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518489,Ryan Brasier,66,0,6,0,1,7,.857,0.09,0.90,60.1,66,1,0,1,53,60,42,22,0,8,62,12,1,67,1,.284,236,.314,.479,.793,0,7,1.000,6,946,,113,,,0,6,,0.88,0,,5.82,60.1,0,3,1,5,11,4,39,1.31,255,181,66,0,0,662,.700,1,0,1,1,.000,15.68,11,5.17,9.25,1.79,9.99,6.27,1.19,23,12,,
502054,Tommy Pham,91,8,0,0,0,0,.000,0.00,-.--,0.0,8,0,0,0,80,83,57,11,1,11,100,42,0,81,1,.238,340,.320,.374,.694,2,7,.778,13,1566,387,127,39,139,0,4,.300,0.96,0,30.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671213,Triston Casas,23,19,7,147,1,155,.994,6.70,8.25,168.0,23,11,0,0,23,8,11,1,0,5,19,18,0,13,0,.206,63,.383,.460,.843,0,1,1.000,4,350,81,29,11,25,0,0,.205,2.88,0,12.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641501,Tyler Danish,32,0,4,2,0,6,1.000,0.19,1.35,40.1,32,0,0,0,49,36,24,6,1,7,32,12,0,40,4,.255,157,.324,.439,.763,0,2,1.000,4,664,,69,,,0,0,,1.36,0,,5.13,40.1,3,1,0,0,3,0,23,1.29,173,121,32,0,0,418,.630,4,0,1,1,.750,16.46,10,2.67,7.14,2.68,8.93,5.36,1.56,7,3,,
593428,Xander Bogaerts,147,1,0,0,0,0,.000,0.00,-.--,0.0,3,0,0,0,134,136,83,38,0,14,116,57,2,168,10,.307,547,.378,.453,.831,2,8,.800,14,2459,621,248,69,243,0,7,.363,0.99,0,39.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644374,Yu Chang,36,0,0,0,0,0,.000,0.00,0.00,2.0,2,0,0,0,21,25,11,3,0,3,27,7,0,25,0,.260,96,.305,.385,.690,0,0,.---,3,393,105,37,12,41,0,2,.324,0.84,0,32.00,13.50,2.0,0,0,0,0,0,0,3,3.00,11,6,2,0,0,19,.730,0,0,0,0,.---,13.00,2,-.--,0.00,0.00,27.00,13.50,4.50,0,0,,
677161,Zack Kelly,12,0,2,1,0,3,1.000,0.25,2.25,12.2,12,0,0,0,13,15,3,2,0,0,10,4,0,9,0,.196,46,.255,.239,.494,1,1,.500,0,196,,11,,,0,1,,0.87,0,,2.13,12.2,1,0,0,0,1,0,3,1.03,51,38,12,0,0,126,.640,0,0,0,0,1.000,15.47,2,2.50,7.11,2.84,6.39,2.13,0.00,4,3,,
676265,,15,8,1,2,0,3,1.000,0.20,0.61,44.0,15,0,0,0,26,65,26,10,0,11,39,21,0,39,4,.232,168,.330,.488,.818,1,4,.800,0,757,,82,,,0,1,,0.40,0,,5.11,44.0,0,4,0,0,0,0,25,1.36,194,132,15,0,0,474,.630,4,0,1,0,.000,17.20,7,1.86,7.98,4.30,7.98,5.32,2.25,2,0,,
